Date,Channel,Username,Message,Tag_owner,Cleanest_message,clean_message_duplicates
2021-09-14 17:52:01,greekgodx ,taeroni,monkaW,0,monkaw,monkaW
2021-09-14 17:52:01,greekgodx ,gabenator,monkaW,0,monkaw,monkaW
2021-09-14 17:52:01,greekgodx ,leeqox,"@olightings, no his phone volume FailFish",0,"@olightings, phone volum failfish","@olightings, phone volume FailFish"
2021-09-14 17:52:02,greekgodx ,betweenwas,monkaW BEHIND YOU monkaW BEHIND YOU monkaW BEHIND YOU monkaW BEHIND YOU monkaW BEHIND YOU monkaW BEHIND YOU,0,monkaw behind you monkaw behind you monkaw behind you monkaw behind you monkaw behind you monkaw behind you,monkaW BEHIND YOU
2021-09-14 17:52:02,greekgodx ,44marca,monkaW WHITE SHARK WHISTLE,0,monkaw white shark whistl,monkaW WHITE SHARK WHISTLE
2021-09-14 17:52:02,greekgodx ,josuke_pog,monkaW SHARK,0,monkaw shark,monkaW SHARK
2021-09-14 17:52:02,greekgodx ,floppa1g,2 girls 1 boat OMEGALUL 2 girls 1 boat OMEGALUL 2 girls 1 boat OMEGALUL 2 girls 1 boat OMEGALUL 2 girls 1 boat OMEGALUL 2 girls 1 boat OMEGALUL 2 girls 1 boat OMEGALUL 2 girls 1 boat OMEGALUL 2 girls 1 boat OMEGALUL,0,2 girl 1 boat omegalul 2 girl 1 boat omegalul 2 girl 1 boat omegalul 2 girl 1 boat omegalul 2 girl 1 boat omegalul 2 girl 1 boat omegalul 2 girl 1 boat omegalul 2 girl 1 boat omegalul 2 girl 1 boat omegalul,2 girls 1 boat OMEGALUL
2021-09-14 17:52:02,greekgodx ,rapidarc_,monkaW shark,0,monkaw shark,monkaW shark
2021-09-14 17:52:02,greekgodx ,forsencdayaya,monkaW,0,monkaw,monkaW
2021-09-14 17:52:02,greekgodx ,infinitehype123,LEGENDARY SEX SCENE LUL,0,legendari sex scene lul,LEGENDARY SEX SCENE LUL
2021-09-14 17:52:03,greekgodx ,thegoodyute,OMEGALUL,0,omegalul,OMEGALUL
2021-09-14 17:52:03,greekgodx ,mrlolsss,dude,0,dude,dude
2021-09-14 17:52:03,greekgodx ,spectaculartaco,monkaW it hit the boat,0,monkaw hit boat,monkaW hit boat
2021-09-14 17:52:03,greekgodx ,seanzn,paranoia,0,paranoia,paranoia
2021-09-14 17:52:03,greekgodx ,imatowel123,the shark,0,shark,shark
2021-09-14 17:52:03,greekgodx ,peepo_laugh,monkaW,0,monkaw,monkaW
2021-09-14 17:52:03,greekgodx ,sirwaddleton,monkaW shark,0,monkaw shark,monkaW shark
2021-09-14 17:52:04,greekgodx ,was1max,shark fin behind you monkaW,0,shark fin behind monkaw,shark fin behind monkaW
2021-09-14 17:52:04,greekgodx ,travinatorog,SHARK monkaW OH FUCK,0,shark monkaw oh fuck,SHARK monkaW OH FUCK
2021-09-14 17:52:04,greekgodx ,mustfax19,he's back monkaS,0,he' back monka,he's back monkaS
2021-09-14 17:52:04,greekgodx ,icedwhip,monkaW,0,monkaw,monkaW
2021-09-14 17:52:04,greekgodx ,zedykku,monkaW NESSIE,0,monkaw nessi,monkaW NESSIE
2021-09-14 17:52:04,greekgodx ,floppa1g,2 girls 1 boat OMEGALUL 2 girls 1 boat OMEGALUL 2 girls 1 boat OMEGALUL 2 girls 1 boat OMEGALUL 2 girls 1 boat OMEGALUL 2 girls 1 boat OMEGALUL 2 girls 1 boat OMEGALUL 2 girls 1 boat OMEGALUL 2 girls 1 boat OMEGALUL 2 girls 1 boat OMEGALUL 2 girls 1 boat OMEGALUL,0,2 girl 1 boat omegalul 2 girl 1 boat omegalul 2 girl 1 boat omegalul 2 girl 1 boat omegalul 2 girl 1 boat omegalul 2 girl 1 boat omegalul 2 girl 1 boat omegalul 2 girl 1 boat omegalul 2 girl 1 boat omegalul 2 girl 1 boat omegalul 2 girl 1 boat omegalul,2 girls 1 boat OMEGALUL
2021-09-14 17:52:04,greekgodx ,xaaample,DONT LEAN OVER LULW,0,dont lean over lulw,DONT LEAN OVER LULW
2021-09-14 17:52:04,greekgodx ,paxu_1989,CTHULHU monkaS,0,cthulhu monka,CTHULHU monkaS
2021-09-14 17:52:04,greekgodx ,gianfrishow,monkaW SHARK,0,monkaw shark,monkaW SHARK
2021-09-14 17:52:07,greekgodx ,vinceng97,monkaW,0,monkaw,monkaW
2021-09-14 17:52:07,greekgodx ,sobbare,whale monkaW,0,whale monkaw,whale monkaW
2021-09-14 17:52:07,greekgodx ,icydove700,FUCK OFF LULW,0,fuck off lulw,FUCK OFF LULW
2021-09-14 17:52:07,greekgodx ,ayahuoskar,LEGIT SEA MONSTER,0,legit sea monster,LEGIT SEA MONSTER
2021-09-14 17:52:07,greekgodx ,mrdude90,monkaW I saw the shark fin,0,monkaw i saw shark fin,monkaW I saw shark fin
2021-09-14 17:52:07,greekgodx ,yugenkng,SHARK monkaS,0,shark monka,SHARK monkaS
2021-09-14 17:52:07,greekgodx ,nanachunk,monkaS KRAKEN,0,monka kraken,monkaS KRAKEN
2021-09-14 17:52:07,greekgodx ,finndaioo,monkaW CHTULU,0,monkaw chtulu,monkaW CHTULU
2021-09-14 17:52:07,greekgodx ,b4d455y0,monkaW shark,0,monkaw shark,monkaW shark
2021-09-14 17:52:07,greekgodx ,sark3585,monkaW NESSIE monkaW NESSIE monkaW NESSIE monkaW NESSIE,0,monkaw nessi monkaw nessi monkaw nessi monkaw nessi,monkaW NESSIE
2021-09-14 17:52:07,greekgodx ,mustfax19,he's back monkaS 󠀀,0,he' back monka 󠀀,he's back monkaS 󠀀
2021-09-14 17:52:07,greekgodx ,ahmet_charts,"dont steer hard, STEER JUST A LITTLE",0,"dont steer hard, steer just a littl","dont steer hard, STEER JUST A LITTLE"
2021-09-14 17:52:07,greekgodx ,comitatvs,monkaS actual shark,0,monka actual shark,monkaS actual shark
2021-09-14 17:52:07,greekgodx ,savvy_8,LMFAOOOOOOO face_with_tears_of_joy,0,lmfaooooooo face_with_tears_of_joy,LMFAOOOOOOO face_with_tears_of_joy
2021-09-14 17:52:07,greekgodx ,3head_apollo,NICE SCRIPT LULW,0,nice script lulw,NICE SCRIPT LULW
2021-09-14 17:52:07,greekgodx ,imbadx_o,monkaW,0,monkaw,monkaW
2021-09-14 17:52:07,greekgodx ,lordisaac_,ITS JOE monkaW,0,it joe monkaw,ITS JOE monkaW
2021-09-14 17:52:07,greekgodx ,mustfax19,he's back monkaS,0,he' back monka,he's back monkaS
2021-09-14 17:52:07,greekgodx ,gabenator,KRAKEN monkaW,0,kraken monkaw,KRAKEN monkaW
2021-09-14 17:52:08,greekgodx ,sark3585,monkaW NESSIE monkaW NESSIE monkaW NESSIE monkaW NESSIE monkaW NESSIE monkaW NESSIE,0,monkaw nessi monkaw nessi monkaw nessi monkaw nessi monkaw nessi monkaw nessi,monkaW NESSIE
2021-09-14 17:52:08,greekgodx ,quirah,SHARK monkaW,0,shark monkaw,SHARK monkaW
2021-09-14 17:52:08,greekgodx ,atrex2241,OMEGALUL,0,omegalul,OMEGALUL
2021-09-14 17:52:09,greekgodx ,stanmeister,LE SHARP monkaW,0,le sharp monkaw,LE SHARP monkaW
2021-09-14 17:52:09,greekgodx ,royallmillkteaa,BULL SHARK  monkaW,0,bull shark monkaw,BULL SHARK monkaW
2021-09-14 17:52:09,greekgodx ,kian22,KRAKEN AND MEGLADON WutFace,0,kraken and megladon wutfac,KRAKEN AND MEGLADON WutFace
2021-09-14 17:52:10,greekgodx ,superevilfinn,SHARK FIN,0,shark fin,SHARK FIN
2021-09-14 17:52:11,greekgodx ,ahmet_charts,"dont  steer hard, STEER JUST A LITTLE",0,"dont steer hard, steer just a littl","dont steer hard, STEER JUST A LITTLE"
2021-09-14 17:52:11,greekgodx ,jesuscharlie97,turn around to the girls man,0,turn around girl man,turn around girls man
2021-09-14 17:52:11,greekgodx ,gabenator,THE KRAKEN monkaW,0,the kraken monkaw,THE KRAKEN monkaW
2021-09-14 17:52:11,greekgodx ,mafogafoo,monkaW kraken,0,monkaw kraken,monkaW kraken
2021-09-14 17:52:12,greekgodx ,ali0who,zoilDespair THE PADDLING INCIDENT,0,zoildespair the paddl incid,zoilDespair THE PADDLING INCIDENT
2021-09-14 17:52:12,greekgodx ,paxt___,OMEGALUL,0,omegalul,OMEGALUL
2021-09-14 17:52:12,greekgodx ,was1max,shark fin behind you monkaW,0,shark fin behind monkaw,shark fin behind monkaW
2021-09-14 17:52:13,greekgodx ,superevilfinn,Shark fin,0,shark fin,Shark fin
2021-09-14 17:52:13,greekgodx ,vitacrown,PepeLaugh HE DOESNT KNOW ABOUT THE SHARK ATTACKS PepeLaugh HE DOESNT KNOW ABOUT THE SHARK ATTACKS PepeLaugh HE DOESNT KNOW ABOUT THE SHARK ATTACKS PepeLaugh HE DOESNT KNOW ABOUT THE SHARK ATTACKS,0,pepelaugh he doesnt know about the shark attack pepelaugh he doesnt know about the shark attack pepelaugh he doesnt know about the shark attack pepelaugh he doesnt know about the shark attack,PepeLaugh HE DOESNT KNOW ABOUT THE SHARK ATTACKS
2021-09-14 17:52:13,greekgodx ,tomsentm,WAYTOODANK,0,waytoodank,WAYTOODANK
2021-09-14 17:52:13,greekgodx ,okako01,monkaW whale,0,monkaw whale,monkaW whale
2021-09-14 17:52:13,greekgodx ,luketheleftist,u are sucjh a pussy,0,u sucjh pussi,u sucjh pussy
2021-09-14 17:52:13,greekgodx ,frogman0110,LAST STREAM,0,last stream,LAST STREAM
2021-09-14 17:52:14,greekgodx ,fletchdawg,monkaW FORSEN,0,monkaw forsen,monkaW FORSEN
2021-09-14 17:52:14,greekgodx ,hamoodfps,monkaW,0,monkaw,monkaW
2021-09-14 17:52:14,greekgodx ,xotic87,kraken Pog,0,kraken pog,kraken Pog
2021-09-14 17:52:14,greekgodx ,alexandrosgr_,MEGALODON monkaW,0,megalodon monkaw,MEGALODON monkaW
2021-09-14 17:52:15,greekgodx ,fredreset,whales behind you,0,whale behind,whales behind
2021-09-14 17:52:15,greekgodx ,theskyisblue32,ITS JUST A FISH MAN,0,it just a fish man,ITS JUST A FISH MAN
2021-09-14 17:52:15,greekgodx ,zacke24rj,WATCH OUT DUDE monkaW,0,watch out dude monkaw,WATCH OUT DUDE monkaW
2021-09-14 17:52:15,greekgodx ,trussxrdi,FAKE LULW,0,fake lulw,FAKE LULW
2021-09-14 17:52:15,greekgodx ,haj_oon,CAPSIZING???? monkaW,0,capsizing???? monkaw,CAPSIZING???? monkaW
2021-09-14 17:52:16,greekgodx ,ahmet_charts,"dont steer hard, STEER JUST A LITTLE",0,"dont steer hard, steer just a littl","dont steer hard, STEER JUST A LITTLE"
2021-09-14 17:52:16,greekgodx ,thyu_,SWITCH SEATS,0,switch seat,SWITCH SEATS
2021-09-14 17:52:16,greekgodx ,erixp,LEAN OVER PepeLaugh,0,lean over pepelaugh,LEAN OVER PepeLaugh
2021-09-14 17:52:16,greekgodx ,rektdiots,monkaW,0,monkaw,monkaW
2021-09-14 17:52:16,greekgodx ,spectaculartaco,monkaW HES BACK,0,monkaw he back,monkaW HES BACK
2021-09-14 17:52:17,greekgodx ,superevilfinn,SHARK FIN WTFF,0,shark fin wtff,SHARK FIN WTFF
2021-09-14 17:52:17,greekgodx ,comitatvs,monkaS great white shark,0,monka great white shark,monkaS great white shark
2021-09-14 17:52:17,greekgodx ,saltips777,time to go back on land LUL,0,time go back land lul,time go back land LUL
2021-09-14 17:52:17,greekgodx ,frank_rosenthal,Sup @greekgodx,1,sup @greekgodx,Sup @greekgodx
2021-09-14 17:52:17,greekgodx ,cengover1,KILLER WHALE,0,killer whale,KILLER WHALE
2021-09-14 17:52:17,greekgodx ,ilyasou,OMEGALUL,0,omegalul,OMEGALUL
2021-09-14 17:52:17,greekgodx ,fletchdawg,monkaW FORSEN monkaW FORSEN monkaW FORSEN monkaW FORSEN monkaW FORSEN monkaW FORSEN monkaW FORSEN monkaW FORSEN monkaW FORSEN,0,monkaw forsen monkaw forsen monkaw forsen monkaw forsen monkaw forsen monkaw forsen monkaw forsen monkaw forsen monkaw forsen,monkaW FORSEN
2021-09-14 17:52:18,greekgodx ,vinylfresh,paid shark actor @Greekgodx,0,paid shark actor @greekgodx,paid shark actor @Greekgodx
2021-09-14 17:52:18,greekgodx ,harryhunna,White shark,0,white shark,White shark
2021-09-14 17:52:18,greekgodx ,paxu_1989,LE SHARK HAS ARRIVED,0,le shark ha arriv,LE SHARK HAS ARRIVED
2021-09-14 17:52:19,greekgodx ,amphibioustiger42,water snakes,0,water snake,water snakes
2021-09-14 17:52:19,greekgodx ,birdsseye,NESSIE PogU,0,nessi pogu,NESSIE PogU
2021-09-14 17:52:20,greekgodx ,thyu_,SWITCH SEATS TO GO LEFT,0,switch seat to go left,SWITCH SEATS TO GO LEFT
2021-09-14 17:52:20,greekgodx ,pushesbuttons,monkaW,0,monkaw,monkaW
2021-09-14 17:52:20,greekgodx ,mrdude90,monkaW great white shark,0,monkaw great white shark,monkaW great white shark
2021-09-14 17:52:20,greekgodx ,beewalk,I think Greek should stay at home,0,i think greek stay home,I think Greek stay home
2021-09-14 17:52:21,greekgodx ,travinatorog,THE KRAKEN monkaW,0,the kraken monkaw,THE KRAKEN monkaW
2021-09-14 17:52:21,greekgodx ,dafuxas,PLASTIC LULW,0,plastic lulw,PLASTIC LULW
2021-09-14 17:52:21,greekgodx ,theeb3st,a shark a motherfucin shark,0,shark motherfucin shark,shark motherfucin
2021-09-14 17:52:21,greekgodx ,44marca,monkaW SHARK WHISTLE,0,monkaw shark whistl,monkaW SHARK WHISTLE
2021-09-14 17:52:21,greekgodx ,zedykku,monkaW NESSIE monkaW NESSIE monkaW NESSIE monkaW NESSIE monkaW NESSIE,0,monkaw nessi monkaw nessi monkaw nessi monkaw nessi monkaw nessi,monkaW NESSIE
2021-09-14 17:52:22,greekgodx ,vitacrown,PepeLaugh HE DOESNT KNOW ABOUT THE SHARK ATTACKS PepeLaugh HE DOESNT KNOW ABOUT THE SHARK ATTACKS,0,pepelaugh he doesnt know about the shark attack pepelaugh he doesnt know about the shark attack,PepeLaugh HE DOESNT KNOW ABOUT THE SHARK ATTACKS
2021-09-14 17:52:22,greekgodx ,gianfrishow,monkaW SEA MONSTERS,0,monkaw sea monster,monkaW SEA MONSTERS
2021-09-14 17:52:23,greekgodx ,ewanbb,monkaW,0,monkaw,monkaW
2021-09-14 17:52:23,greekgodx ,ahmet_charts,"dont  steer hard, STEER JUST A LITTLE",0,"dont steer hard, steer just a littl","dont steer hard, STEER JUST A LITTLE"
2021-09-14 17:52:23,greekgodx ,papiatnehotpafi,u sinking yet?,0,u sink yet?,u sinking yet?
2021-09-14 17:52:24,greekgodx ,buckslayr91,Missed legendary sex scene,0,miss legendari sex scene,Missed legendary sex scene
2021-09-14 17:52:24,greekgodx ,nickvog2018,It was a seal,0,it seal,It seal
2021-09-14 17:52:24,greekgodx ,itsravt,Something snap,0,someth snap,Something snap
2021-09-14 17:52:25,greekgodx ,forrestdabs,Jump in and fight it.,0,jump fight it.,Jump fight it.
2021-09-14 17:52:25,greekgodx ,boozool,VeryPog 󠀀,0,verypog 󠀀,VeryPog 󠀀
2021-09-14 17:52:25,greekgodx ,sarah_kittykat,THE DROWNING INCIDENT forsenDespair_BW,0,the drown incid forsendespair_bw,THE DROWNING INCIDENT forsenDespair_BW
2021-09-14 17:52:25,greekgodx ,lucky_2o21_bruvv,monkaW,0,monkaw,monkaW
2021-09-14 17:52:25,greekgodx ,sparebanana,"Don't worry Greek, I called the Italian coastguard",0,"don't worri greek, i call italian coastguard","Don't worry Greek, I called Italian coastguard"
2021-09-14 17:52:26,greekgodx ,spr1nt3r,INSANE SAILOR monkaW,0,insan sailor monkaw,INSANE SAILOR monkaW
2021-09-14 17:52:26,greekgodx ,fletchdawg,monkaW FORSEN monkaW FORSEN monkaW FORSEN monkaW FORSEN monkaW FORSEN monkaW FORSEN,0,monkaw forsen monkaw forsen monkaw forsen monkaw forsen monkaw forsen monkaw forsen,monkaW FORSEN
2021-09-14 17:52:26,greekgodx ,deetend10,FORSEN ?? NaM,0,forsen ?? nam,FORSEN ?? NaM
2021-09-14 17:52:27,greekgodx ,derderiopbrebranded,NotLikeThis go back,0,notlikethi go back,NotLikeThis go back
2021-09-14 17:52:27,greekgodx ,ant__k,monkaS,0,monka,monkaS
2021-09-14 17:52:27,greekgodx ,paxt___,WHALE monkaS WHALE monkaS WHALE monkaS WHALE monkaS WHALE monkaS WHALE monkaS WHALE monkaS WHALE monkaS WHALE monkaS WHALE monkaS,0,whale monka whale monka whale monka whale monka whale monka whale monka whale monka whale monka whale monka whale monka,WHALE monkaS
2021-09-14 17:52:28,greekgodx ,beastbloodgr,monkaW,0,monkaw,monkaW
2021-09-14 17:52:28,greekgodx ,jepzonss,monkaW last stream,0,monkaw last stream,monkaW last stream
2021-09-14 17:52:28,greekgodx ,kian22,BURGER PLANET monkaS,0,burger planet monka,BURGER PLANET monkaS
2021-09-14 17:52:28,greekgodx ,marcfryd,monkaW,0,monkaw,monkaW
2021-09-14 17:52:28,greekgodx ,gianfrishow,monkaW KRAKEN,0,monkaw kraken,monkaW KRAKEN
2021-09-14 17:52:29,greekgodx ,ggztwitch,ITS THE MEG BatChest,0,it the meg batchest,ITS THE MEG BatChest
2021-09-14 17:52:29,greekgodx ,44marca,monkaW THE FAMOUS SHARK WHISTLE,0,monkaw the famou shark whistl,monkaW THE FAMOUS SHARK WHISTLE
2021-09-14 17:52:29,greekgodx ,floppa1g,monkaW,0,monkaw,monkaW
2021-09-14 17:52:29,greekgodx ,paxt___,WHALE monkaS WHALE monkaS WHALE monkaS WHALE monkaS WHALE monkaS WHALE monkaS WHALE monkaS WHALE monkaS WHALE monkaS WHALE monkaS 󠀀,0,whale monka whale monka whale monka whale monka whale monka whale monka whale monka whale monka whale monka whale monka 󠀀,WHALE monkaS 󠀀
2021-09-14 17:52:30,greekgodx ,kian22,BURGER PLANET monkaS 󠀀,0,burger planet monka 󠀀,BURGER PLANET monkaS 󠀀
2021-09-14 17:52:30,greekgodx ,djaygizmo,JAWS 4,0,jaw 4,JAWS 4
2021-09-14 17:52:30,greekgodx ,infinitehype123,MISS LEGENDARY SEX SCENE LUL,0,miss legendari sex scene lul,MISS LEGENDARY SEX SCENE LUL
2021-09-14 17:52:30,greekgodx ,most3r_20,Bro youre so lucky,0,bro your lucki,Bro youre lucky
2021-09-14 17:52:30,greekgodx ,latencyyy,its old greg,0,old greg,old greg
2021-09-14 17:52:31,greekgodx ,stanmeister,stupid MEGALUL,0,stupid megalul,stupid MEGALUL
2021-09-14 17:52:31,greekgodx ,alexandrosgr_,THE KRAKEN monkaW,0,the kraken monkaw,THE KRAKEN monkaW
2021-09-14 17:52:31,greekgodx ,sark3585,SMOrc anger_symbol,0,smorc anger_symbol,SMOrc anger_symbol
2021-09-14 17:52:31,greekgodx ,kian22,BURGER PLANET monkaS,0,burger planet monka,BURGER PLANET monkaS
2021-09-14 17:52:31,greekgodx ,fondleplayer,get it together man,0,get togeth man,get together man
2021-09-14 17:52:31,greekgodx ,mustfax19,FOUNDER IN CHAT PagMan,0,founder in chat pagman,FOUNDER IN CHAT PagMan
2021-09-14 17:52:32,greekgodx ,abnormaleu,:dashing_away: FeelsGoodMan,0,:dashing_away: feelsgoodman,:dashing_away: FeelsGoodMan
2021-09-14 17:52:32,greekgodx ,interyournangg,youre ging over board mate,0,your ging board mate,youre ging board mate
2021-09-14 17:52:33,greekgodx ,spartakuzan,you can go down and turn it around manually,0,go turn around manual,go turn around manually
2021-09-14 17:52:34,greekgodx ,wrexn,Great white,0,great white,Great white
2021-09-14 17:52:34,greekgodx ,tl_kenpachi,Shark from your call monkaW,0,shark call monkaw,Shark call monkaW
2021-09-14 17:52:34,greekgodx ,adamev1,monkaW,0,monkaw,monkaW
2021-09-14 17:52:35,greekgodx ,finndaioo,Monka OBAMA,0,monka obama,Monka OBAMA
2021-09-14 17:52:37,greekgodx ,theimfamousgamer,monkaS,0,monka,monkaS
2021-09-14 17:52:37,greekgodx ,sark3585,OMEGALUL,0,omegalul,OMEGALUL
2021-09-14 17:52:38,greekgodx ,kian22,KACEY TRON monkaS,0,kacey tron monka,KACEY TRON monkaS
2021-09-14 17:52:38,greekgodx ,floppa1g,2 girls 1 boat OMEGALUL 2 girls 1 boat OMEGALUL 2 girls 1 boat OMEGALUL 2 girls 1 boat OMEGALUL 2 girls 1 boat OMEGALUL 2 girls 1 boat OMEGALUL 2 girls 1 boat OMEGALUL,0,2 girl 1 boat omegalul 2 girl 1 boat omegalul 2 girl 1 boat omegalul 2 girl 1 boat omegalul 2 girl 1 boat omegalul 2 girl 1 boat omegalul 2 girl 1 boat omegalul,2 girls 1 boat OMEGALUL
2021-09-14 17:52:39,greekgodx ,uwujesterr,MAYBE IT ONLY TURNS ONE WAY BC THERE IS ONLY ONE PERSON ON ONE SIDE!!!!,0,mayb it onli turn one way bc there is onli one person on one side!!!!,MAYBE IT ONLY TURNS ONE WAY BC THERE IS PERSON ON SIDE!!!!
2021-09-14 17:52:39,greekgodx ,mrdude90,pepeMeltdown KRAKEN,0,pepemeltdown kraken,pepeMeltdown KRAKEN
2021-09-14 17:52:39,greekgodx ,yorugosou,"and dont forget..., one meter deep Kappa",0,"dont forget..., one meter deep kappa","dont forget..., one meter deep Kappa"
2021-09-14 17:52:39,greekgodx ,adamev1,monkaW THE KRAKEN,0,monkaw the kraken,monkaW THE KRAKEN
2021-09-14 17:52:39,greekgodx ,lordisaac_,SMOrc  ME BREAK,0,smorc me break,SMOrc ME BREAK
2021-09-14 17:52:39,greekgodx ,leeqox,"@Kian22, LUL",0,"@kian22, lul","@Kian22, LUL"
2021-09-14 17:52:40,greekgodx ,etem_29,5 dollars selfie stick xd,0,5 dollar selfi stick xd,5 dollars selfie stick xd
2021-09-14 17:52:41,greekgodx ,i_am_nab,NotLikeThis USE UR PENIS TO PEDAL,0,notlikethi use ur peni to pedal,NotLikeThis USE UR PENIS TO PEDAL
2021-09-14 17:52:41,greekgodx ,bxzolar,monkaW MEGALADON monkaW MEGALADONmonkaW MEGALADONmonkaW MEGALADONmonkaW MEGALADONmonkaW MEGALADON,0,monkaw megaladon monkaw megaladonmonkaw megaladonmonkaw megaladonmonkaw megaladonmonkaw megaladon,monkaW MEGALADON MEGALADONmonkaW
2021-09-14 17:52:41,greekgodx ,valeralytvak,forsen is coming,0,forsen come,forsen coming
2021-09-14 17:52:43,greekgodx ,mafogafoo,Kreygasm mermaids,0,kreygasm mermaid,Kreygasm mermaids
2021-09-14 17:52:43,greekgodx ,ggztwitch,its coming MEGALUL,0,come megalul,coming MEGALUL
2021-09-14 17:52:44,greekgodx ,spartakuzan,you can go down and turn it around manually 3,0,go turn around manual 3,go turn around manually 3
2021-09-14 17:52:44,greekgodx ,intfanis,juice up,0,juic,juice
2021-09-14 17:52:45,greekgodx ,kaleidoscopebear,SMOrc fix with froice,0,smorc fix froic,SMOrc fix froice
2021-09-14 17:52:45,greekgodx ,flamehotsoda,live leak Sadge,0,live leak sadg,live leak Sadge
2021-09-14 17:52:46,greekgodx ,feelsokayegman,greekLOUDER Clap,0,greekloud clap,greekLOUDER Clap
2021-09-14 17:52:46,greekgodx ,paxt___,WHALE monkaW,0,whale monkaw,WHALE monkaW
2021-09-14 17:52:46,greekgodx ,bangkeys,LUL LUL LUL LUL LUL,0,lul lul lul lul lul,LUL
2021-09-14 17:52:48,greekgodx ,spongspog,BATMAN CHEST monkaW BATMAN CHEST monkaW BATMAN CHEST monkaW BATMAN CHEST monkaW,0,batman chest monkaw batman chest monkaw batman chest monkaw batman chest monkaw,BATMAN CHEST monkaW
2021-09-14 17:52:48,greekgodx ,ii88,LUL how the fuck can so many things go wrong in such a short allotment of time,0,lul fuck mani thing go wrong short allot time,LUL fuck many things go wrong short allotment time
2021-09-14 17:52:48,greekgodx ,fredreset,sharks are attracted by blood and the collor yellow D,0,shark attract blood collor yellow d,sharks attracted blood collor yellow D
2021-09-14 17:52:48,greekgodx ,sarah_kittykat,forsen is coming,0,forsen come,forsen coming
2021-09-14 17:52:49,greekgodx ,paxt___,WHALE monkaW WHALE monkaW WHALE monkaW WHALE monkaW WHALE monkaW,0,whale monkaw whale monkaw whale monkaw whale monkaw whale monkaw,WHALE monkaW
2021-09-14 17:52:49,greekgodx ,spartakuzan,you can go down and turn it around manually 6,0,go turn around manual 6,go turn around manually 6
2021-09-14 17:52:49,greekgodx ,floppa1g,2 girls 1 boat OMEGALUL 2 girls 1 boat OMEGALUL 2 girls 1 boat OMEGALUL 2 girls 1 boat OMEGALUL 2 girls 1 boat OMEGALUL 2 girls 1 boat OMEGALUL 2 girls 1 boat OMEGALUL 2 girls 1 boat OMEGALUL 2 girls 1 boat OMEGALUL,0,2 girl 1 boat omegalul 2 girl 1 boat omegalul 2 girl 1 boat omegalul 2 girl 1 boat omegalul 2 girl 1 boat omegalul 2 girl 1 boat omegalul 2 girl 1 boat omegalul 2 girl 1 boat omegalul 2 girl 1 boat omegalul,2 girls 1 boat OMEGALUL
2021-09-14 17:52:50,greekgodx ,lespare,FORSEN BEHIND U monkaW FORSEN BEHIND U monkaW FORSEN BEHIND U monkaW FORSEN BEHIND U monkaW FORSEN BEHIND U monkaW,0,forsen behind u monkaw forsen behind u monkaw forsen behind u monkaw forsen behind u monkaw forsen behind u monkaw,FORSEN BEHIND U monkaW
2021-09-14 17:52:51,greekgodx ,spartakuzan,you can go down and turn it around manually 7,0,go turn around manual 7,go turn around manually 7
2021-09-14 17:52:51,greekgodx ,pygmy0,monkaS SUBMARINE,0,monka submarin,monkaS SUBMARINE
2021-09-14 17:52:52,greekgodx ,ahmet_charts,"dont steer hard, STEER JUST A LITTLE",0,"dont steer hard, steer just a littl","dont steer hard, STEER JUST A LITTLE"
2021-09-14 17:52:52,greekgodx ,sark3585,GachiPls dropped camera,0,gachipl drop camera,GachiPls dropped camera
2021-09-14 17:52:53,greekgodx ,paxt___,WHALE monkaW WHALE monkaW WHALE monkaW WHALE monkaW WHALE monkaW 󠀀,0,whale monkaw whale monkaw whale monkaw whale monkaw whale monkaw 󠀀,WHALE monkaW 󠀀
2021-09-14 17:52:53,greekgodx ,orcusmelon,actually sinking OMEGALUL,0,actual sink omegalul,actually sinking OMEGALUL
2021-09-14 17:52:54,greekgodx ,spartakuzan,you can go down and turn it around manually 78,0,go turn around manual 78,go turn around manually 78
2021-09-14 17:52:55,greekgodx ,yolobrudi,gl against the sharks greek,0,gl shark greek,gl sharks greek
2021-09-14 17:52:55,greekgodx ,darkight1011,he stuck lol,0,stuck lol,stuck lol
2021-09-14 17:52:55,greekgodx ,spartakuzan,you can go down and turn it around manually 4325,0,go turn around manual 4325,go turn around manually 4325
