Date,Channel,Username,Message,Tag_owner,Cleanest_message
2023-01-28 22:53:19,sodapoppin ,derferaw,this guy is dumb,0,dumb
2023-01-28 22:53:20,sodapoppin ,embolia_,Pepega Clap,0,Pepega Clap
2023-01-28 22:53:20,sodapoppin ,toatsnotreal,die and read it again,0,die
2023-01-28 22:53:20,sodapoppin ,zaneshhi,STOP THE WHEEL,0,stop
2023-01-28 22:53:21,sodapoppin ,un_muerte,dear lord,0,dear
2023-01-28 22:53:22,sodapoppin ,stryker741,Go on the outside of the meteor LUL,0,LUL
2023-01-28 22:53:25,sodapoppin ,letsflashbang,my head hurts,0,hurt
2023-01-28 22:53:27,sodapoppin ,toatsnotreal,die and read again,0,die
2023-01-28 22:53:27,sodapoppin ,ceabass,hit the fucking wheels bro,0,fuck
2023-01-28 22:53:30,sodapoppin ,0verflux,WutFace,0,WutFace
2023-01-28 22:53:37,sodapoppin ,blackpaisleyy,monkeDriving ill be back,0,ill
2023-01-28 22:53:46,sodapoppin ,huntersmia,CHANCE HOW DID U STOP THE ELETRICITYBEFORE,0,stop
2023-01-28 22:53:47,sodapoppin ,asphyxla__,OMEGALUL,0,OMEGALUL
2023-01-28 22:53:52,sodapoppin ,skinerch,@skinerch I actually have stream in background while cleaning so I never heard anything mb mb,0,clean
2023-01-28 22:53:53,sodapoppin ,coderhog,WAYTOODANK,0,WAYTOODANK
2023-01-28 22:53:57,sodapoppin ,lexius72,ther are fuzes you need to shoot on the blue electical circles! @sodapoppin,1,shoot
2023-01-28 22:53:57,sodapoppin ,dazespam,No way Pog,0,pog
2023-01-28 22:53:58,sodapoppin ,wasabijennifer,FINALLY HOLY SHIT,0,shit
2023-01-28 22:54:00,sodapoppin ,tmanxp,lmfao he learned,0,lao
2023-01-28 22:54:00,sodapoppin ,in34n30815,thank god you have infinite fuel LUL,0,thank god LUL
2023-01-28 22:54:06,sodapoppin ,0verflux,Stronge Clap,0,strong Clap
2023-01-28 22:54:07,sodapoppin ,gaavv,HE GOT IT Pog,0,pog
2023-01-28 22:54:07,sodapoppin ,soap_deal_er,Pog finally,0,pog
2023-01-28 22:54:08,sodapoppin ,lastzombierunner,nice,0,nice
2023-01-28 22:54:09,sodapoppin ,gray0ne_,Stronge good job,0,strong good
2023-01-28 22:54:09,sodapoppin ,h0ud1n,look outside Pog,0,pog
2023-01-28 22:54:09,sodapoppin ,tedol,"oh, they made it even easier",0,easier
2023-01-28 22:54:10,sodapoppin ,boneweaver99,xdd shoot it more,0,shoot
2023-01-28 22:54:12,sodapoppin ,deviousmod_,EZ,0,EZ
2023-01-28 22:54:20,sodapoppin ,siryork1,"oh no, hes going straight back inside",0,straight
2023-01-28 22:54:21,sodapoppin ,in34n30815,"""dies"" LUL",0,LUL
2023-01-28 22:54:24,sodapoppin ,lexius72,The fuzes you need to shoot on the blue electical circles! @sodapoppin,1,shoot
2023-01-28 22:54:25,sodapoppin ,juniorstg,OMEGALUL,0,OMEGALUL
2023-01-28 22:54:26,sodapoppin ,h0ud1n,OMEGALUL,0,OMEGALUL
2023-01-28 22:54:27,sodapoppin ,dazespam,OMEGALUL,0,OMEGALUL
2023-01-28 22:54:27,sodapoppin ,firegeek22,OMEGALUL,0,OMEGALUL
2023-01-28 22:54:27,sodapoppin ,tonystm,LUL,0,LUL
2023-01-28 22:54:27,sodapoppin ,joshuadim,OMEGALUL,0,OMEGALUL
2023-01-28 22:54:28,sodapoppin ,0verflux,OMEGALUL,0,OMEGALUL
2023-01-28 22:54:28,sodapoppin ,swimfighter,LULW,0,LULW
2023-01-28 22:54:28,sodapoppin ,xeronn_,OMEGALUL,0,OMEGALUL
2023-01-28 22:54:28,sodapoppin ,macintoshplus21,OMEGALUL,0,OMEGALUL
2023-01-28 22:54:28,sodapoppin ,kyokusanagi94,so bad,0,bad
2023-01-28 22:54:29,sodapoppin ,hooje_,OMEGALUL,0,OMEGALUL
2023-01-28 22:54:29,sodapoppin ,cynis001,LULW,0,LULW
2023-01-28 22:54:29,sodapoppin ,nodusable,OMEGALUL 󠀀,0,OMEGALUL
2023-01-28 22:54:29,sodapoppin ,irndys,xdd nice,0,nice
2023-01-28 22:54:29,sodapoppin ,vioviz,OMEGALUL,0,OMEGALUL
2023-01-28 22:54:29,sodapoppin ,paocumsalada,OMEGALUL,0,OMEGALUL
2023-01-28 22:54:29,sodapoppin ,haruiswaifu,OMEGALUL,0,OMEGALUL
2023-01-28 22:54:29,sodapoppin ,hardtoport,OMEGALUL \,0,OMEGALUL
2023-01-28 22:54:30,sodapoppin ,murphyvi,LUL,0,LUL
2023-01-28 22:54:30,sodapoppin ,alwaysbegaming,OMEGALUL,0,OMEGALUL
2023-01-28 22:54:31,sodapoppin ,iacedrom747,OMEGALUL,0,OMEGALUL
2023-01-28 22:54:31,sodapoppin ,letsflashbang,LUL LUL LUL LUL LUL,0,LUL
2023-01-28 22:54:31,sodapoppin ,soudro,OMEGALUL,0,OMEGALUL
2023-01-28 22:54:32,sodapoppin ,daunhh,OMEGALUL,0,OMEGALUL
2023-01-28 22:54:32,sodapoppin ,napster33,OMEGALUL,0,OMEGALUL
2023-01-28 22:54:32,sodapoppin ,supr3m3prim3,OMEGALUL,0,OMEGALUL
2023-01-28 22:54:33,sodapoppin ,kayll,very cool,0,cool
2023-01-28 22:54:33,sodapoppin ,tatortotthebot,OMEGALUL,0,OMEGALUL
2023-01-28 22:54:33,sodapoppin ,supmydoot,OMEGALUL,0,OMEGALUL
2023-01-28 22:54:34,sodapoppin ,in34n30815,FUCKING KNEW IT HAHAHAHAHA,0,fuck
2023-01-28 22:54:34,sodapoppin ,dino_tr,OMEGALUL,0,OMEGALUL
2023-01-28 22:54:35,sodapoppin ,polarmonke,OMEGALUL,0,OMEGALUL
2023-01-28 22:54:35,sodapoppin ,haruiswaifu,OMEGALUL 󠀀,0,OMEGALUL
2023-01-28 22:54:35,sodapoppin ,fedeogratis,OMEGALUL,0,OMEGALUL
2023-01-28 22:54:36,sodapoppin ,therukis,lightning bad,0,bad
2023-01-28 22:54:37,sodapoppin ,asphyxla__,OMEGALUL WHAT,0,OMEGALUL
2023-01-28 22:54:40,sodapoppin ,retau_,OMEGALULiguess Clap,0,Clap
2023-01-28 22:54:41,sodapoppin ,meddlesomeperson,This is why we get games like GOW Ragnarok NotLikeThis,0,like
2023-01-28 22:54:41,sodapoppin ,raven1121,OMEGALUL,0,OMEGALUL
2023-01-28 22:54:45,sodapoppin ,wundertuete09,lookin cute today chancey,0,cute
2023-01-28 22:55:02,sodapoppin ,oldshooz,destroy wheels idiot,0,destroy idiot
2023-01-28 22:55:06,sodapoppin ,ggherb,monkaS,0,monkaS
2023-01-28 22:55:13,sodapoppin ,gray0ne_,EZ,0,EZ
2023-01-28 22:55:20,sodapoppin ,sotoah,Stronge Clap,0,strong Clap
2023-01-28 22:55:26,sodapoppin ,philifilly,EZ first try,0,EZ
2023-01-28 22:55:45,sodapoppin ,dadbodhotrod,let it suck up bomb,0,suck bomb
2023-01-28 22:55:46,sodapoppin ,naharrly,the wheel shooting the laser,0,shoot
2023-01-28 22:55:49,sodapoppin ,thomasgames22,"everybody is just like ""Okay"" while we literally solve all their problems",0,like problem
2023-01-28 22:55:50,sodapoppin ,traviance,WHEEL shooting lightning,0,shoot
2023-01-28 22:56:03,sodapoppin ,nickledillpickle,chat shut the fuck up,0,fuck
2023-01-28 22:56:08,sodapoppin ,yes_questionmarkk,-1 LULW,0,LULW
2023-01-28 22:56:08,sodapoppin ,shepsord,it sure did,0,sure
