,Date,Channel,Username,Message,Tag_owner,Cleanest_message,Scores
245,2023-01-28 22:54:31,sodapoppin ,letsflashbang,lul lul lul lul lul,0,LUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.9818}"
246,2023-01-28 22:54:31,sodapoppin ,soudro,omegalul,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
247,2023-01-28 22:54:32,sodapoppin ,daunhh,omegalul,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
248,2023-01-28 22:54:32,sodapoppin ,napster33,omegalul,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
249,2023-01-28 22:54:32,sodapoppin ,supr3m3prim3,omegalul,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
250,2023-01-28 22:54:33,sodapoppin ,kayll,very cool,0,cool,"{'neg': 0.0, 'neu': 0.278, 'pos': 0.722, 'compound': 0.3804}"
251,2023-01-28 22:54:33,sodapoppin ,tatortotthebot,omegalul,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
252,2023-01-28 22:54:33,sodapoppin ,supmydoot,omegalul,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
253,2023-01-28 22:54:34,sodapoppin ,in34n30815,fucking knew it hahahahaha,0,fuck,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
254,2023-01-28 22:54:34,sodapoppin ,dino_tr,omegalul,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
255,2023-01-28 22:54:35,sodapoppin ,polarmonke,omegalul,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
256,2023-01-28 22:54:35,sodapoppin ,haruiswaifu,omegalul 󠀀,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.25, 'pos': 0.75, 'compound': 0.4588}"
257,2023-01-28 22:54:35,sodapoppin ,fedeogratis,omegalul,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
258,2023-01-28 22:54:36,sodapoppin ,therukis,lightning bad,0,bad,"{'neg': 0.778, 'neu': 0.222, 'pos': 0.0, 'compound': -0.5423}"
259,2023-01-28 22:54:37,sodapoppin ,asphyxla__,omegalul what,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.25, 'pos': 0.75, 'compound': 0.4588}"
