Date,Channel,Username,Message,Tag_owner,Cleanest_message,scores,comp_score,sentiment
14/09/2021 18:12,greekgodx ,ggx_goblin,LULW,0,LULW,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}",0.4588,positive
14/09/2021 18:12,greekgodx ,aaron1andonly,ryleebCHEEKS LUL ryleebCHEEKS LUL ryleebCHEEKS LUL ryleebCHEEKS LUL,0,LUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}",0.4588,positive
14/09/2021 18:12,greekgodx ,solvents,RATION THE WATER monkaS,0,monkaS,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 18:12,greekgodx ,majik,LULW,0,LULW,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}",0.4588,positive
14/09/2021 18:12,greekgodx ,haavard29,LULW,0,LULW,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}",0.4588,positive
14/09/2021 18:12,greekgodx ,spectaculartaco,water Kreygasm,0,Kreygasm,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.6124}",0.6124,positive
14/09/2021 18:12,greekgodx ,invert3brat,LUL,0,LUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}",0.4588,positive
14/09/2021 18:12,greekgodx ,viduram,LUL,0,LUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}",0.4588,positive
14/09/2021 18:12,greekgodx ,paxt___,NERVOUS PUSSY OMEGALUL 󠀀,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}",0.4588,positive
14/09/2021 18:12,greekgodx ,mati20106,OMEGALUL,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}",0.4588,positive
14/09/2021 18:12,greekgodx ,birdsseye,LULW,0,LULW,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}",0.4588,positive
14/09/2021 18:12,greekgodx ,haavard29,OMEGALUL,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}",0.4588,positive
14/09/2021 18:12,greekgodx ,newbwen,DOXED YOURSELF OMEGALUL,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}",0.4588,positive
14/09/2021 18:12,greekgodx ,wizject,OMEGALUL,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}",0.4588,positive
14/09/2021 18:12,greekgodx ,miamikush305,Greek is good,0,good,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,positive
14/09/2021 18:12,greekgodx ,peepo_laugh,Of course he reject them greekWhy,0,reject,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.4019}",-0.4019,negative
14/09/2021 18:12,greekgodx ,dafuxas,monkaW,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 18:12,greekgodx ,raiseseemsgood,WutFace,0,WutFace,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 18:12,greekgodx ,fletchdawg,Pepega,0,Pepega,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 18:12,greekgodx ,heaven_158,Pepega,0,Pepega,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 18:12,greekgodx ,dannystylez424,Pepega,0,Pepega,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 18:12,greekgodx ,leeqox,monkaS,0,monkaS,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 18:12,greekgodx ,anthony925x,WutFace,0,WutFace,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 18:12,greekgodx ,nico_ni99,monkaW,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 18:12,greekgodx ,majik,monkaW,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 18:12,greekgodx ,mioiinir,Pepega,0,Pepega,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 18:12,greekgodx ,papiatnehotpafi,WAYTOODANK,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 18:12,greekgodx ,fluxenis,Pepega,0,Pepega,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 18:12,greekgodx ,theimfamousgamer,WutFace,0,WutFace,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 18:12,greekgodx ,kappaboyy,WutFace,0,WutFace,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 18:12,greekgodx ,ngx_echo,Pepega,0,Pepega,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 18:12,greekgodx ,peka____,Pepega,0,Pepega,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 18:12,greekgodx ,ajhaoja,Greek kapping so hard,0,hard,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.1027}",-0.1027,negative
14/09/2021 18:12,greekgodx ,resarius,monkaW,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 18:12,greekgodx ,xbananajoex,monkaW,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 18:12,greekgodx ,kincfg,Pepega,0,Pepega,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 18:12,greekgodx ,nofriendsirl7,monkaS,0,monkaS,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 18:12,greekgodx ,xotic87,OMEGALUL OMEGALUL,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}",0.4588,positive
14/09/2021 18:12,greekgodx ,godly_antw,WutFace,0,WutFace,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 18:12,greekgodx ,lordisaac_,Pepega,0,Pepega,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 18:12,greekgodx ,cengover1,Pepega,0,Pepega,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 18:12,greekgodx ,bigglesway,monkaW,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 18:12,greekgodx ,lemonhaze69,Pepega,0,Pepega,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 18:12,greekgodx ,fluxenis,OMEGALUL,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}",0.4588,positive
14/09/2021 18:12,greekgodx ,beardmonkeyqc,Pepega,0,Pepega,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 18:12,greekgodx ,glokter,Kreygasm Kreygasm,0,Kreygasm,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.6124}",0.6124,positive
14/09/2021 18:12,greekgodx ,ornatefrostyoaktree,Pepega,0,Pepega,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 18:12,greekgodx ,scropionxking,monkaS,0,monkaS,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 18:12,greekgodx ,dropjoy,Pepega,0,Pepega,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 18:12,greekgodx ,comitatvs,monkaS,0,monkaS,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 18:12,greekgodx ,me_and_you_and_he,Pepega,0,Pepega,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 18:12,greekgodx ,mindshape,OMEGALUL,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}",0.4588,positive
14/09/2021 18:12,greekgodx ,spectaculartaco,you have to survive 21 days on the sea greek ration it monkaW,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 18:12,greekgodx ,godly_antw,WutFace too close,0,WutFace,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 18:12,greekgodx ,robban_999,Pepega,0,Pepega,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 18:12,greekgodx ,wonderwoop,"stfu chat he did well, quick convo and planted a seed EZ Clap for Greek Chad",0,EZ Clap,"{'neg': 0.477, 'neu': 0.0, 'pos': 0.523, 'compound': 0.0688}",0.0688,positive
14/09/2021 18:12,greekgodx ,dafuxas,monkaW insane,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 18:12,greekgodx ,kincfg,Pepega Clap,0,Pepega Clap,"{'neg': 0.571, 'neu': 0.0, 'pos': 0.429, 'compound': -0.25}",-0.25,negative
14/09/2021 18:12,greekgodx ,miamikush305,glad greek back,0,glad,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}",0.4588,positive
14/09/2021 18:12,greekgodx ,mclol__,WAYTOODANK,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 18:12,greekgodx ,bigglesway,LULW,0,LULW,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}",0.4588,positive
14/09/2021 18:12,greekgodx ,comitas,FeelsGoodMan ???,0,FeelsGoodMan,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.6124}",0.6124,positive
14/09/2021 18:12,greekgodx ,jvmatt1,monkaW,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 18:12,greekgodx ,420xrider,WAYTOODANK,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 18:12,greekgodx ,theimfamousgamer,WAYTOODANK WHAT,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 18:12,greekgodx ,alchemist4ew,WAYTOODANK,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 18:12,greekgodx ,powersurge34,subject 3 has breached containment,0,ha,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.34}",0.34,positive
14/09/2021 18:12,greekgodx ,cumc,WutFace,0,WutFace,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 18:12,greekgodx ,wildpoki,greek u look like ur 40 now,0,like,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.3612}",0.3612,positive
14/09/2021 18:12,greekgodx ,fanez17,WAYTOODANK,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 18:12,greekgodx ,mclol__,WAYTOODANK WTF,0,WAYTOODANK wif,"{'neg': 0.634, 'neu': 0.366, 'pos': 0.0, 'compound': -0.186}",-0.186,negative
14/09/2021 18:12,greekgodx ,brotherhoodscribe,OCEAN MADNESS monkaS,0,mad monkaS,"{'neg': 0.762, 'neu': 0.238, 'pos': 0.0, 'compound': -0.4939}",-0.4939,negative
14/09/2021 18:12,greekgodx ,supersharc,WAYTOODANK  duDudu,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 18:12,greekgodx ,sirwaddleton,WAYTOODANK,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 18:12,greekgodx ,boozool,WAYTOODANK,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 18:12,greekgodx ,neglectedpipe,the wind will take you out in open sea monkaW,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 18:12,greekgodx ,heaven_158,FeelsGoodMan Clap FeelsGoodMan Clap FeelsGoodMan Clap FeelsGoodMan Clap,0,FeelsGoodMan Clap,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.7906}",0.7906,positive
14/09/2021 18:12,greekgodx ,brotherhoodscribe,OCEAN MADNESS monkaS 󠀀,0,mad monkaS,"{'neg': 0.762, 'neu': 0.238, 'pos': 0.0, 'compound': -0.4939}",-0.4939,negative
14/09/2021 18:12,greekgodx ,prixm,"Love hearing the wind in my head phones, its like Im outside",0,love like,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.7717}",0.7717,positive
14/09/2021 18:12,greekgodx ,josuke_pog,LULW TRUE,0,LULW true,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.7603}",0.7603,positive
14/09/2021 18:13,greekgodx ,richkkonasavage93,WAYTOODANK WutFace,0,WAYTOODANK WutFace,"{'neg': 0.634, 'neu': 0.366, 'pos': 0.0, 'compound': -0.186}",-0.186,negative
14/09/2021 18:13,greekgodx ,slickipinn,WAYTOODANK,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 18:13,greekgodx ,futsunoningen,WutFace WutFace WutFace WutFace,0,WutFace,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 18:13,greekgodx ,radywastaken,WAYTOODANK wind,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 18:13,greekgodx ,mindshape,WAYTOODANK,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 18:13,greekgodx ,theimfamousgamer,WAYTOODANK WHAT ARE YOU SAYING,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 18:13,greekgodx ,trawn_,WAYTOODANK,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 18:13,greekgodx ,dafuxas,OMEGALUL,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}",0.4588,positive
14/09/2021 18:13,greekgodx ,shaolindreams,WAYTOODANK,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 18:13,greekgodx ,boozool,WAYTOODANK 󠀀,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 18:13,greekgodx ,scropionxking,WAYTOODANK,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 18:13,greekgodx ,lnfectedmushr00m,WAYTOODANK,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 18:13,greekgodx ,pagottom,WAYTOODANK,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 18:13,greekgodx ,solvents,WAYTOODANK,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 18:13,greekgodx ,santuhclaus,WAYTOODANK,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 18:13,greekgodx ,coolest_monkey_7,WAYTOODANK,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 18:13,greekgodx ,reesoll,gweek u pepeja Pepega,0,Pepega,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 18:13,greekgodx ,fanez17,WAYTOODANK 󠀀,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 18:13,greekgodx ,sen456,YOURE GONNA LOSE YOUR VIRGINITY NOW VoHiYo,0,lose,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.4019}",-0.4019,negative
14/09/2021 18:13,greekgodx ,streamelements,"@abs00lute, abs00lute has been following greekgodx for  4 years 11 months 28 days 21 hours",0,ha,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.34}",0.34,positive
14/09/2021 18:13,greekgodx ,invert3brat,Taxi service LUL,0,LUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}",0.4588,positive
14/09/2021 18:13,greekgodx ,resarius,WAYTOODANK,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 18:13,greekgodx ,mioiinir,WAYTOODANK,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 18:13,greekgodx ,papiatnehotpafi,WAYTOODANK,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 18:13,greekgodx ,comitatvs,WAYTOODANK,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 18:13,greekgodx ,boozool,WAYTOODANK,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 18:13,greekgodx ,alrycath,WAYTOODANK,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 18:13,greekgodx ,muir_,LULW,0,LULW,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}",0.4588,positive
14/09/2021 18:13,greekgodx ,brandire,WAYTOODANK,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 18:13,greekgodx ,fletchdawg,TRUE LULW,0,true LULW,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.7603}",0.7603,positive
14/09/2021 18:13,greekgodx ,abnormaleu,WAYTOODANK Clap,0,WAYTOODANK Clap,"{'neg': 0.366, 'neu': 0.0, 'pos': 0.634, 'compound': 0.3109}",0.3109,positive
14/09/2021 18:13,greekgodx ,godly_antw,WAYTOODANK,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 18:13,greekgodx ,miamikush305,LUL,0,LUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}",0.4588,positive
14/09/2021 18:13,greekgodx ,majik,WAYTOODANK,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 18:13,greekgodx ,jjuuhan,WAYTOODANK,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 18:13,greekgodx ,kalisperidis,WAYTOODANK,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 18:13,greekgodx ,cengover1,WAYTOODANK,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 18:13,greekgodx ,xbananajoex,WAYTOODANK,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 18:13,greekgodx ,rafeael,OMEGALUL,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}",0.4588,positive
14/09/2021 18:13,greekgodx ,stormyweatherr,WAYTOODANK AUDIO,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 18:13,greekgodx ,cumc,WAYTOODANK,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 18:13,greekgodx ,darknessx420,adhd meds LULW,0,LULW,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}",0.4588,positive
14/09/2021 18:13,greekgodx ,bigglesway,OMEGALUL,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}",0.4588,positive
14/09/2021 18:13,greekgodx ,peka____,WAYTOODANK,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 18:13,greekgodx ,boozool,WAYTOODANK 󠀀,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 18:13,greekgodx ,stardreamerrr,WAYTOODANK,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 18:13,greekgodx ,rs3isbetterree,WAYTOODANK,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 18:13,greekgodx ,anthony925x,WutFace WutFace,0,WutFace,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 18:13,greekgodx ,xl0n,monkaS,0,monkaS,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 18:13,greekgodx ,alchemist4ew,OMEGALUL,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}",0.4588,positive
14/09/2021 18:13,greekgodx ,hersey_x,WAYTOODANK,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 18:13,greekgodx ,wastingmylife7,ocean Pepega,0,Pepega,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 18:13,greekgodx ,schmangobango,WAYTOODANK,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 18:13,greekgodx ,ilikejollibee,WAYTOODANK,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 18:13,greekgodx ,heaven_158,FeelsGoodMan Clap FeelsGoodMan Clap FeelsGoodMan Clap FeelsGoodMan Clap FeelsGoodMan Clap FeelsGoodMan Clap FeelsGoodMan Clap FeelsGoodMan Clap FeelsGoodMan Clap FeelsGoodMan Clap,0,FeelsGoodMan Clap,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.7906}",0.7906,positive
14/09/2021 18:13,greekgodx ,thah4x0r,WAYTOODANK,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 18:13,greekgodx ,dafuxas,WAYTOODANK,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 18:13,greekgodx ,grandmaenthusiastic,WAYTOODANK,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 18:13,greekgodx ,perriswan,OMEGALUL,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}",0.4588,positive
14/09/2021 18:13,greekgodx ,cumc,WAYTOODANK  󠀀,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 18:13,greekgodx ,ggx_goblin,WAYTOODANK,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 18:13,greekgodx ,venusian01,WAYTOODANK,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 18:13,greekgodx ,shaxau,WAYTOODANK,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 18:13,greekgodx ,macstr0yer,OMEGALUL,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}",0.4588,positive
14/09/2021 18:13,greekgodx ,godly_antw,WAYTOODANK .,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 18:13,greekgodx ,papiatnehotpafi,WAYTOODANK WAYTOODANK WAYTOODANK WAYTOODANK WAYTOODANK WAYTOODANK WAYTOODANK WAYTOODANK WAYTOODANK WAYTOODANK WAYTOODANK,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
