,Date,Channel,Username,Message,Tag_owner,Cleanest_message,Scores
703,2023-01-29 00:30:23,xqc ,meji_3,poke trolling omegalul,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.4, 'pos': 0.6, 'compound': 0.4588}"
704,2023-01-29 00:30:23,xqc ,avram35,omegalul,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
705,2023-01-29 00:30:23,xqc ,1kingkhan,monkaw,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}"
706,2023-01-29 00:30:23,xqc ,wintercoding,wtf is that green shit,0,wif shit,"{'neg': 0.712, 'neu': 0.288, 'pos': 0.0, 'compound': -0.8126}"
707,2023-01-29 00:30:23,xqc ,depressioncherry13,play codename pls,0,play,"{'neg': 0.0, 'neu': 0.213, 'pos': 0.787, 'compound': 0.4019}"
708,2023-01-29 00:30:23,xqc ,irobot335,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
709,2023-01-29 00:30:23,xqc ,blueyyj,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
710,2023-01-29 00:30:23,xqc ,takanatsume_,omegalul 󠀀,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.25, 'pos': 0.75, 'compound': 0.4588}"
711,2023-01-29 00:30:24,xqc ,elktheelk,good,0,good,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}"
712,2023-01-29 00:30:24,xqc ,forsen_is_the_godgamer,lmfaoo  wtf is that,0,wif,"{'neg': 0.559, 'neu': 0.441, 'pos': 0.0, 'compound': -0.5859}"
713,2023-01-29 00:30:26,xqc ,slowpo1son,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
714,2023-01-29 00:30:26,xqc ,koryklap,pagman wtf,0,wif,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.8316}"
715,2023-01-29 00:30:27,xqc ,elktheelk,gj gigi,0,go,"{'neg': 0.0, 'neu': 0.25, 'pos': 0.75, 'compound': 0.4588}"
716,2023-01-29 00:30:27,xqc ,moxxmoxxs,omegalul,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
717,2023-01-29 00:30:27,xqc ,shawnub,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
718,2023-01-29 00:30:27,xqc ,chofi0007,monkaw wtf,0,monkaW wif,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.8316}"
719,2023-01-29 00:30:27,xqc ,lolath0n,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
720,2023-01-29 00:30:27,xqc ,cryptonik,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
721,2023-01-29 00:30:27,xqc ,huracansupertrofeo,omegalul,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
722,2023-01-29 00:30:27,xqc ,forsen_is_the_godgamer,lmfaoo wtf is that,0,wif,"{'neg': 0.559, 'neu': 0.441, 'pos': 0.0, 'compound': -0.5859}"
723,2023-01-29 00:30:27,xqc ,doge_kappa,monkas !!,0,monkaS,"{'neg': 0.821, 'neu': 0.179, 'pos': 0.0, 'compound': -0.6792}"
724,2023-01-29 00:30:27,xqc ,droidi_,monkaw,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}"
725,2023-01-29 00:30:28,xqc ,mpooleeo,monkaw,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}"
726,2023-01-29 00:30:28,xqc ,hikarinight_,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
727,2023-01-29 00:30:30,xqc ,jaayyy,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
728,2023-01-29 00:30:30,xqc ,galketbi77,p omegalul ke,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.4, 'pos': 0.6, 'compound': 0.4588}"
729,2023-01-29 00:30:30,xqc ,lj14_,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
730,2023-01-29 00:30:30,xqc ,forsenmodsworkforfreelol,fucking sex,0,fuck,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
731,2023-01-29 00:30:30,xqc ,lightpurplesky,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
732,2023-01-29 00:30:30,xqc ,xawiox,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
733,2023-01-29 00:30:30,xqc ,calm010,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
734,2023-01-29 00:30:30,xqc ,sebastianmarre,monkaw,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}"
735,2023-01-29 00:30:30,xqc ,salvationdota,monkaw keyboard,0,monkaW,"{'neg': 0.8, 'neu': 0.2, 'pos': 0.0, 'compound': -0.6124}"
736,2023-01-29 00:30:30,xqc ,dodging_subs_ez,gigi is so fuckin ass,0,ass,"{'neg': 0.504, 'neu': 0.496, 'pos': 0.0, 'compound': -0.6214}"
737,2023-01-29 00:30:30,xqc ,yungdi0r,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
738,2023-01-29 00:30:30,xqc ,kamekozzi,omegalul,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
739,2023-01-29 00:30:30,xqc ,lplxel,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
740,2023-01-29 00:30:31,xqc ,3h9c,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
741,2023-01-29 00:30:31,xqc ,ekinuu,omegalul 󠀀,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.25, 'pos': 0.75, 'compound': 0.4588}"
742,2023-01-29 00:30:31,xqc ,cubaaaaaaaaaaaaaaa,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
743,2023-01-29 00:30:31,xqc ,icemahler,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
744,2023-01-29 00:30:31,xqc ,schregs,omegalul,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
745,2023-01-29 00:30:32,xqc ,xylar08,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
746,2023-01-29 00:30:32,xqc ,phoenixjmg,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
747,2023-01-29 00:30:32,xqc ,007albertwin,omegalul,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
748,2023-01-29 00:30:32,xqc ,loliopio_,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
749,2023-01-29 00:30:32,xqc ,karoxcv,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
750,2023-01-29 00:30:32,xqc ,koryklap,pogu holy,0,PogU,"{'neg': 0.0, 'neu': 0.25, 'pos': 0.75, 'compound': 0.4588}"
751,2023-01-29 00:30:33,xqc ,terpinjim,omegalul brooooo,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.25, 'pos': 0.75, 'compound': 0.4588}"
752,2023-01-29 00:30:33,xqc ,aperson_onthe_internet,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
753,2023-01-29 00:30:33,xqc ,realmadnessjn,monkaw,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}"
754,2023-01-29 00:30:33,xqc ,forsen_is_the_godgamer,lmfaoo wtf is that lmfaoo wtf is that lmfaoo wtf is that lmfaoo wtf is that lmfaoo wtf is that lmfaoo wtf is that lmfaoo wtf is that,0,wif,"{'neg': 0.559, 'neu': 0.441, 'pos': 0.0, 'compound': -0.981}"
755,2023-01-29 00:30:33,xqc ,skeletontm,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
756,2023-01-29 00:30:33,xqc ,wtfrichard20,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
757,2023-01-29 00:30:33,xqc ,r3dwine1,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
758,2023-01-29 00:30:33,xqc ,widepephappy,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
759,2023-01-29 00:30:33,xqc ,tangozmango,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
760,2023-01-29 00:30:33,xqc ,scorpyl2,not bad,0,bad,"{'neg': 0.0, 'neu': 0.26, 'pos': 0.74, 'compound': 0.431}"
761,2023-01-29 00:30:34,xqc ,saghab,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
762,2023-01-29 00:30:34,xqc ,huracansupertrofeo,omegalul 󠀀,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.25, 'pos': 0.75, 'compound': 0.4588}"
763,2023-01-29 00:30:34,xqc ,hfrrh,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
764,2023-01-29 00:30:34,xqc ,charca773,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
765,2023-01-29 00:30:34,xqc ,iamantplayz,omegalul,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
766,2023-01-29 00:30:34,xqc ,vendettatune,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
767,2023-01-29 00:30:34,xqc ,hq427,wait wtf,0,wif,"{'neg': 0.792, 'neu': 0.208, 'pos': 0.0, 'compound': -0.5859}"
768,2023-01-29 00:30:34,xqc ,airsxo,not bad,0,bad,"{'neg': 0.0, 'neu': 0.26, 'pos': 0.74, 'compound': 0.431}"
769,2023-01-29 00:30:35,xqc ,karotian,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
770,2023-01-29 00:30:35,xqc ,forsenmodsworkforfreelol,having fucking sex,0,fuck,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
771,2023-01-29 00:30:36,xqc ,blueyyj,pogu  󠀀,0,PogU,"{'neg': 0.0, 'neu': 0.25, 'pos': 0.75, 'compound': 0.4588}"
772,2023-01-29 00:30:36,xqc ,strangerops,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
773,2023-01-29 00:30:36,xqc ,onazaba,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
774,2023-01-29 00:30:36,xqc ,idris_n,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
775,2023-01-29 00:30:37,xqc ,ianite258,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
776,2023-01-29 00:30:37,xqc ,dgbliss,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
777,2023-01-29 00:30:37,xqc ,yuhlio,monkaw,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}"
778,2023-01-29 00:30:37,xqc ,toottoot2_,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
779,2023-01-29 00:30:37,xqc ,serpantshreader,omegalul,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
780,2023-01-29 00:30:37,xqc ,windystick,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
781,2023-01-29 00:30:37,xqc ,sodanova_,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
782,2023-01-29 00:30:37,xqc ,casscatt,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
783,2023-01-29 00:30:37,xqc ,dawgwalter_hwite,not bad,0,bad,"{'neg': 0.0, 'neu': 0.26, 'pos': 0.74, 'compound': 0.431}"
784,2023-01-29 00:30:37,xqc ,rytmaus981,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
785,2023-01-29 00:30:38,xqc ,tvrgeted,what kinda fear monkashake,0,fear,"{'neg': 0.492, 'neu': 0.508, 'pos': 0.0, 'compound': -0.4417}"
786,2023-01-29 00:30:38,xqc ,forsen_is_the_godgamer,lmfaoo wtf is that,0,wif,"{'neg': 0.559, 'neu': 0.441, 'pos': 0.0, 'compound': -0.5859}"
787,2023-01-29 00:30:38,xqc ,bop_ts,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
788,2023-01-29 00:30:40,xqc ,steichee,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
789,2023-01-29 00:30:40,xqc ,winstonpus,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
790,2023-01-29 00:30:40,xqc ,waifunaomii,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
791,2023-01-29 00:30:40,xqc ,sebastianmarre,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
792,2023-01-29 00:30:40,xqc ,gigachadenjoyers,yeah,0,yeah,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.296}"
793,2023-01-29 00:30:40,xqc ,mrbahur11,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
794,2023-01-29 00:30:40,xqc ,suffero_,omegalul,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
795,2023-01-29 00:30:40,xqc ,ender_chocolate,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
796,2023-01-29 00:30:40,xqc ,elktheelk,not bad,0,bad,"{'neg': 0.0, 'neu': 0.26, 'pos': 0.74, 'compound': 0.431}"
797,2023-01-29 00:30:40,xqc ,kamekozzi,omegalul clap,0,OMEGALUL Clap,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.7906}"
798,2023-01-29 00:30:41,xqc ,ravpage,omegalul,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
799,2023-01-29 00:30:41,xqc ,koryklap,dzeh fuck sake,0,fuck,"{'neg': 0.636, 'neu': 0.364, 'pos': 0.0, 'compound': -0.5423}"
800,2023-01-29 00:30:41,xqc ,serpantshreader,omegalul clap,0,OMEGALUL Clap,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.7906}"
801,2023-01-29 00:30:41,xqc ,calm010,ez,0,EZ,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.3612}"
802,2023-01-29 00:30:41,xqc ,tyrantglade,not bad,0,bad,"{'neg': 0.0, 'neu': 0.26, 'pos': 0.74, 'compound': 0.431}"
803,2023-01-29 00:30:41,xqc ,vaakku15,omegalul,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
804,2023-01-29 00:30:41,xqc ,courtney2650,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
805,2023-01-29 00:30:41,xqc ,granoleb,ez,0,EZ,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.3612}"
806,2023-01-29 00:30:41,xqc ,naifj_r,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
807,2023-01-29 00:30:41,xqc ,miki_yeet,xqc omegalul,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.25, 'pos': 0.75, 'compound': 0.4588}"
808,2023-01-29 00:30:41,xqc ,sudenk0rento,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
809,2023-01-29 00:30:41,xqc ,pxez,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
810,2023-01-29 00:30:41,xqc ,streettz_,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
811,2023-01-29 00:30:41,xqc ,acstarboy,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
812,2023-01-29 00:30:41,xqc ,pyrte,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
813,2023-01-29 00:30:41,xqc ,heyymama888,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
814,2023-01-29 00:30:42,xqc ,sophossavant,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
815,2023-01-29 00:30:42,xqc ,shisustv,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
816,2023-01-29 00:30:43,xqc ,kittysac,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
817,2023-01-29 00:30:43,xqc ,streettz_,pogu got it,0,PogU,"{'neg': 0.0, 'neu': 0.4, 'pos': 0.6, 'compound': 0.4588}"
818,2023-01-29 00:30:43,xqc ,ylopei,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
819,2023-01-29 00:30:43,xqc ,vaakku15,pagman oh shit,0,shit,"{'neg': 0.884, 'neu': 0.116, 'pos': 0.0, 'compound': -0.8225}"
820,2023-01-29 00:30:43,xqc ,toxicpreadator,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
821,2023-01-29 00:30:43,xqc ,pleasestop,great,0,great,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.6249}"
822,2023-01-29 00:30:43,xqc ,el_dab,ez,0,EZ,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.3612}"
823,2023-01-29 00:30:43,xqc ,bb00da,good,0,good,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}"
824,2023-01-29 00:30:43,xqc ,kresos007,close pogu,0,PogU,"{'neg': 0.0, 'neu': 0.25, 'pos': 0.75, 'compound': 0.4588}"
825,2023-01-29 00:30:44,xqc ,fibolino,not bad,0,bad,"{'neg': 0.0, 'neu': 0.26, 'pos': 0.74, 'compound': 0.431}"
826,2023-01-29 00:30:44,xqc ,lightlyseason,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
827,2023-01-29 00:30:44,xqc ,watzygaming,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
828,2023-01-29 00:30:44,xqc ,macroblank1,pagman not bad,0,bad,"{'neg': 0.51, 'neu': 0.127, 'pos': 0.363, 'compound': -0.2846}"
829,2023-01-29 00:30:44,xqc ,wicked_ae,good one dono lulw,0,good LULW,"{'neg': 0.0, 'neu': 0.253, 'pos': 0.747, 'compound': 0.7096}"
830,2023-01-29 00:30:44,xqc ,ivdrool,not bad,0,bad,"{'neg': 0.0, 'neu': 0.26, 'pos': 0.74, 'compound': 0.431}"
831,2023-01-29 00:30:44,xqc ,zobloth,good good,0,good,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.7003}"
832,2023-01-29 00:30:44,xqc ,xqclishim,good,0,good,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}"
833,2023-01-29 00:30:44,xqc ,ale_whites,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
834,2023-01-29 00:30:44,xqc ,someduderob,megalul good wording,0,good,"{'neg': 0.0, 'neu': 0.408, 'pos': 0.592, 'compound': 0.4404}"
835,2023-01-29 00:30:44,xqc ,andreashans,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
836,2023-01-29 00:30:44,xqc ,jeffbaezos,ez,0,EZ,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.3612}"
837,2023-01-29 00:30:44,xqc ,nizarogam3r,pagman clap,0,Clap,"{'neg': 0.5, 'neu': 0.0, 'pos': 0.5, 'compound': 0.0}"
838,2023-01-29 00:30:44,xqc ,prumd,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
839,2023-01-29 00:30:44,xqc ,fredrickdouglass808,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
840,2023-01-29 00:30:44,xqc ,dispersa1,viciously,0,vicious,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.3182}"
841,2023-01-29 00:30:45,xqc ,aeveluna,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
842,2023-01-29 00:30:45,xqc ,wilsun06,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
843,2023-01-29 00:30:45,xqc ,cmwam8,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
844,2023-01-29 00:30:45,xqc ,karrot1244,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
845,2023-01-29 00:30:45,xqc ,doyoulikepina,clap,0,Clap,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.6124}"
846,2023-01-29 00:30:45,xqc ,memodawod,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
847,2023-01-29 00:30:46,xqc ,esattt,not bad veryfors,0,bad,"{'neg': 0.0, 'neu': 0.412, 'pos': 0.588, 'compound': 0.431}"
848,2023-01-29 00:30:47,xqc ,xstardustgg,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
849,2023-01-29 00:30:47,xqc ,ladsman15,pogu damn,0,PogU damn,"{'neg': 0.474, 'neu': 0.0, 'pos': 0.526, 'compound': 0.0772}"
850,2023-01-29 00:30:47,xqc ,kebabini124,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
851,2023-01-29 00:30:47,xqc ,marbekwe,ez,0,EZ,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.3612}"
852,2023-01-29 00:30:47,xqc ,freefgp,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
853,2023-01-29 00:30:47,xqc ,gremlin0706,good,0,good,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}"
854,2023-01-29 00:30:47,xqc ,kottasha,not bad,0,bad,"{'neg': 0.0, 'neu': 0.26, 'pos': 0.74, 'compound': 0.431}"
855,2023-01-29 00:30:48,xqc ,dgbliss,pogu w,0,PogU,"{'neg': 0.0, 'neu': 0.25, 'pos': 0.75, 'compound': 0.4588}"
856,2023-01-29 00:30:48,xqc ,lacbooo,pogu clap,0,PogU Clap,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.7906}"
857,2023-01-29 00:30:48,xqc ,aeveluna,pogu not bad,0,PogU bad,"{'neg': 0.0, 'neu': 0.146, 'pos': 0.854, 'compound': 0.705}"
858,2023-01-29 00:30:48,xqc ,xtoastyyyyy,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
859,2023-01-29 00:30:49,xqc ,otmspy,clap,0,Clap,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.6124}"
860,2023-01-29 00:30:49,xqc ,himanshuwu,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
861,2023-01-29 00:30:49,xqc ,atromnis,pog w,0,pog,"{'neg': 0.0, 'neu': 0.25, 'pos': 0.75, 'compound': 0.4588}"
862,2023-01-29 00:30:51,xqc ,halalchad_,monkaw,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}"
863,2023-01-29 00:30:51,xqc ,scorpyl2,good jobbington,0,good,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}"
864,2023-01-29 00:30:51,xqc ,arenamazters,monkaw,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}"
865,2023-01-29 00:30:51,xqc ,3y3xo,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
866,2023-01-29 00:30:51,xqc ,lnkah,monkaw,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}"
867,2023-01-29 00:30:51,xqc ,loraria,ez clap,0,EZ Clap,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.7579}"
868,2023-01-29 00:30:51,xqc ,fossabot,"@jesyay [28 jan 2023] just chatting (5h 25m), counter-strike global offensive (59m 56s), call of duty black ops iii (30s), call of duty black ops ii (59m 47s), roblox (5m 40s), satisfactory (3h 4m), shapez (8m 18s), worms w.m.d (34m 47s), hand simulator (44m 16s), codenames (20m 24s), pro soccer online (49m 58s), battlebit (41m 35s), gartic phone (21m 6s)",0,hand,"{'neg': 0.046, 'neu': 0.868, 'pos': 0.087, 'compound': 0.4019}"
869,2023-01-29 00:30:52,xqc ,gigachadenjoyers,pogu,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
