,Date,Channel,Username,Message,Tag_owner,Cleanest_message,Scores
393,2023-01-29 01:52:38,sweet_anita ,johnjara123,:d :),0,:D :),"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.743}"
394,2023-01-29 01:52:40,sweet_anita ,sohnnyjilverhand,yeah you def weren't a failure for trying out new things in life and seeing what spoke to you at the time anitahug nodders,0,yeah,"{'neg': 0.0, 'neu': 0.818, 'pos': 0.182, 'compound': 0.5996}"
395,2023-01-29 01:52:49,sweet_anita ,sohnnyjilverhand,"hell yeah it's epic and amazing of you to have done, dude!! hypee",0,hell yeah,"{'neg': 0.217, 'neu': 0.472, 'pos': 0.311, 'compound': 0.2462}"
396,2023-01-29 01:52:53,sweet_anita ,sohnnyjilverhand,hell yeah widepeepohappy,0,hell yeah,"{'neg': 0.59, 'neu': 0.128, 'pos': 0.282, 'compound': -0.5267}"
397,2023-01-29 01:52:55,sweet_anita ,juiceconnoisseur,widepeepohappy clap,0,Clap,"{'neg': 0.0, 'neu': 0.2, 'pos': 0.8, 'compound': 0.6124}"
398,2023-01-29 01:52:55,sweet_anita ,hatman1205,that's so fire,0,fire,"{'neg': 0.574, 'neu': 0.426, 'pos': 0.0, 'compound': -0.4005}"
399,2023-01-29 01:52:58,sweet_anita ,reallivebluescat,"purpose can be a reason to get out of bed in the morning. whenever you find something you find enjoyable that isnt just about instant gratification, make a note of it and reflect. go back to it later. and try it again. see if its fullfilling.",0,enjoy,"{'neg': 0.0, 'neu': 0.889, 'pos': 0.111, 'compound': 0.6705}"
400,2023-01-29 01:53:02,sweet_anita ,shadykez_4,widepeepohappy clap,0,Clap,"{'neg': 0.0, 'neu': 0.2, 'pos': 0.8, 'compound': 0.6124}"
401,2023-01-29 01:53:10,sweet_anita ,its_jimo,widepeepohappy clap,0,Clap,"{'neg': 0.0, 'neu': 0.2, 'pos': 0.8, 'compound': 0.6124}"
402,2023-01-29 01:53:11,sweet_anita ,m_hangman_m,widepeepohappy clap,0,Clap,"{'neg': 0.0, 'neu': 0.2, 'pos': 0.8, 'compound': 0.6124}"
403,2023-01-29 01:53:22,sweet_anita ,juiceconnoisseur,"hell yeah, you're a very achieved women and got so much talent you can do whatever you like widepeepohappy",0,hell talent like,"{'neg': 0.168, 'neu': 0.548, 'pos': 0.284, 'compound': 0.2911}"
404,2023-01-29 01:53:24,sweet_anita ,sohnnyjilverhand,yeah you've used your past skills and experiences to build some current opportunities that you have now nodders like using the animation degree to help in your jewelry business before,0,yeah like help,"{'neg': 0.0, 'neu': 0.722, 'pos': 0.278, 'compound': 0.8402}"
405,2023-01-29 01:53:32,sweet_anita ,sohnnyjilverhand,hell yeah hypers,0,hell yeah,"{'neg': 0.59, 'neu': 0.128, 'pos': 0.282, 'compound': -0.5267}"
406,2023-01-29 01:53:39,sweet_anita ,juiceconnoisseur,yeah lul,0,yeah LUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.802}"
407,2023-01-29 01:53:52,sweet_anita ,juiceconnoisseur,dankmods :rocket:,0,rocket,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
408,2023-01-29 01:53:55,sweet_anita ,eilertsen87,there is no purpose in life. make the best out of it. do what you want to do.,0,best want,"{'neg': 0.097, 'neu': 0.661, 'pos': 0.242, 'compound': 0.5106}"
409,2023-01-29 01:53:59,sweet_anita ,thatb13tch,sometimes i forget you have tourettes until you reply to someone with a 'f*** off' and im like oh shit lol,0,forget like shit lol,"{'neg': 0.183, 'neu': 0.567, 'pos': 0.25, 'compound': 0.4588}"
410,2023-01-29 01:53:59,sweet_anita ,sohnnyjilverhand,"that is a great way of viewing things too, you're just constantly finding new ways to appreciate the universe by having new interests from time to time hypers",0,great interest,"{'neg': 0.0, 'neu': 0.74, 'pos': 0.26, 'compound': 0.8316}"
411,2023-01-29 01:54:00,sweet_anita ,blurpb,:rocket: :kitchen_knife:,0,rocket :kitchen_knife:,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
412,2023-01-29 01:54:01,sweet_anita ,juiceconnoisseur,pepepog :rocket:,0,rocket,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
413,2023-01-29 01:54:02,sweet_anita ,braingravy,im going through that now :(,0,:(,"{'neg': 0.367, 'neu': 0.633, 'pos': 0.0, 'compound': -0.4404}"
414,2023-01-29 01:54:03,sweet_anita ,sohnnyjilverhand,rocket surgery pog anitabased,0,pog,"{'neg': 0.0, 'neu': 0.5, 'pos': 0.5, 'compound': 0.4588}"
415,2023-01-29 01:54:04,sweet_anita ,harry_eve,love dogs,0,love,"{'neg': 0.0, 'neu': 0.192, 'pos': 0.808, 'compound': 0.6369}"
416,2023-01-29 01:54:08,sweet_anita ,dirtydan2u,"thank you, yeah, so far i just haven't found anything i like and am just unhappy, i need some change",0,thank like,"{'neg': 0.108, 'neu': 0.615, 'pos': 0.277, 'compound': 0.5267}"
417,2023-01-29 01:54:09,sweet_anita ,duzzitt,oooo what time (uk) tomorrow are you playing with miko?,0,play,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}"
418,2023-01-29 01:54:12,sweet_anita ,som_budde,"yeah, it does keep you miserable",0,miser,"{'neg': 0.34, 'neu': 0.426, 'pos': 0.234, 'compound': -0.25}"
419,2023-01-29 01:54:12,sweet_anita ,mabu_jpg,pepega stab :rocket:,0,Pepega stab rocket,"{'neg': 0.872, 'neu': 0.128, 'pos': 0.0, 'compound': -0.7783}"
420,2023-01-29 01:54:14,sweet_anita ,shadowmorphyn,rocket surger? hell yeah,0,hell yeah,"{'neg': 0.523, 'neu': 0.227, 'pos': 0.25, 'compound': -0.5267}"
421,2023-01-29 01:54:15,sweet_anita ,juiceconnoisseur,yeah passions come and go,0,yeah passion,"{'neg': 0.0, 'neu': 0.357, 'pos': 0.643, 'compound': 0.6597}"
422,2023-01-29 01:54:15,sweet_anita ,drdandelion,nah i'm a brain scientist,0,nah,"{'neg': 0.259, 'neu': 0.741, 'pos': 0.0, 'compound': -0.1027}"
423,2023-01-29 01:54:16,sweet_anita ,sohnnyjilverhand,yeah it's just not an accurate mindset to have nodders clap,0,yeah Clap,"{'neg': 0.0, 'neu': 0.592, 'pos': 0.408, 'compound': 0.7351}"
