Date,Channel,Username,Message,Tag_owner
2023-01-29 01:34:49,sweet_anita ,psyke72,"@kxo72 Both Corona viruses, & once that protein shell is cracked open, nothing inside lasts long",0
2023-01-29 01:34:49,sweet_anita ,kaninur,volcanos do not listen to what people are doing,0
2023-01-29 01:34:51,sweet_anita ,icidlink,Not a serious treat millions died dude,0
2023-01-29 01:34:52,sweet_anita ,its_jimo,yea that stones that we have to read if reality was ended,0
2023-01-29 01:34:54,sweet_anita ,sohnnyjilverhand,yeah NODDERS,0
2023-01-29 01:34:55,sweet_anita ,antman64bit,PepoG,0
2023-01-29 01:35:03,sweet_anita ,its_jimo,NODDERS,0
2023-01-29 01:35:06,sweet_anita ,shadykez_4,NODDERS,0
2023-01-29 01:35:08,sweet_anita ,kaninur,"this is coming from someone from iceland, one of the most volcanic islands on earth",0
2023-01-29 01:35:13,sweet_anita ,shadowmorphyn,NODDERS,0
2023-01-29 01:35:15,sweet_anita ,crf230f,you cannot prepare for natural disaster,0
2023-01-29 01:35:16,sweet_anita ,mabu_jpg,peterHappy,0
2023-01-29 01:35:17,sweet_anita ,eilertsen87,Just joined. Are we talking about Trump?,0
2023-01-29 01:35:20,sweet_anita ,juiceconnoisseur,widepeepoHappy peterHappy,0
2023-01-29 01:35:22,sweet_anita ,shadowmorphyn,peterHappy,0
2023-01-29 01:35:23,sweet_anita ,hatman1205,:dog_face::dog_face::dog_face::dog_face::dog_face::dog_face::dog_face::dog_face::dog_face:,0
2023-01-29 01:35:25,sweet_anita ,alibhai5,"@vexedmonkey115 my bad, damn",0
2023-01-29 01:35:28,sweet_anita ,sohnnyjilverhand,"yeah there are definitely challenges that uniquely come up due to living in large, sedentary civilizations NODDERS PepoG",0
2023-01-29 01:35:28,sweet_anita ,zionygilbert,If it wasnt the volcano it would’ve been some disease,0
2023-01-29 01:35:29,sweet_anita ,bigfootyeti89,peterHappy,0
2023-01-29 01:35:31,sweet_anita ,qtpiesnipples,gachiGASM FluteTime,0
2023-01-29 01:35:32,sweet_anita ,shadykez_4,widepeepoHappy peterHappy,0
2023-01-29 01:35:33,sweet_anita ,rickytickytaffy10,Usually it’s from within too,0
2023-01-29 01:35:33,sweet_anita ,juiceconnoisseur,nodd,0
2023-01-29 01:35:35,sweet_anita ,antman64bit,peterHappy,0
2023-01-29 01:35:36,sweet_anita ,dsgxxx,"Two step forward, one step back TehePelo",0
2023-01-29 01:35:37,sweet_anita ,hatman1205,I'm a happy dog,0
2023-01-29 01:35:38,sweet_anita ,megaman0327,peterHappy,0
2023-01-29 01:35:41,sweet_anita ,juiceconnoisseur,astronomy,0
2023-01-29 01:35:41,sweet_anita ,icidlink,I think climate change will impact us pretty bad,0
2023-01-29 01:35:43,sweet_anita ,kxo72,astronomy,0
2023-01-29 01:35:43,sweet_anita ,reallivebluescat,stronomy,0
2023-01-29 01:35:44,sweet_anita ,sohnnyjilverhand,astronomy,0
2023-01-29 01:35:44,sweet_anita ,izalias,YEP...,0
2023-01-29 01:35:48,sweet_anita ,sohnnyjilverhand,oh yee!! anitaPog,0
2023-01-29 01:35:49,sweet_anita ,juiceconnoisseur,yes!,0
2023-01-29 01:35:52,sweet_anita ,megaman0327,AlienDance AlienDance AlienDance,0
2023-01-29 01:35:54,sweet_anita ,antman64bit,anitaPog,0
2023-01-29 01:35:58,sweet_anita ,drdandelion,I wonder how much civilization adds to geological disasters when they start building in an area,0
2023-01-29 01:36:01,sweet_anita ,juiceconnoisseur,nodd,0
2023-01-29 01:36:03,sweet_anita ,z_zennie,AlienGathering,0
