Date,Channel,Username,Message,Tag_owner,Cleanest_message
2023-01-28 23:43:33,esfandtv ,joongi_,xddflippingonxddentge HALT Stop using me,0,stop
2023-01-28 23:43:34,esfandtv ,h_u_r_k_,DICKS,0,dick
2023-01-28 23:43:34,esfandtv ,pilzkman,the beauty is in the lack thereof,0,lack
2023-01-28 23:43:34,esfandtv ,threinen,monkaW Esfand u good?,0,monkaW
2023-01-28 23:43:35,esfandtv ,kaboom_info,xddflippingonxddentge hehe murder,0,murder
2023-01-28 23:43:45,esfandtv ,pilzkman,Kreygasm,0,Kreygasm
2023-01-28 23:43:45,esfandtv ,jaylue_,sounds nice,0,nice
2023-01-28 23:43:45,esfandtv ,sorenvael,"jesus isnt this like ""mutilation of a corpse"" or something, ya nasty",0,like
2023-01-28 23:43:48,esfandtv ,sargeangel,sounds like when i'm mashing it,0,like
2023-01-28 23:43:51,esfandtv ,mmelloon,"""chest"" nuts roasting on an open fire",0,fire
2023-01-28 23:44:01,esfandtv ,koominator,LETSGOOO KILL,0,kill
2023-01-28 23:44:41,esfandtv ,sorenvael,"@pilzkman laughed way too hard at that, thank you",0,laugh hard thank
2023-01-28 23:44:43,esfandtv ,hikikomorphi,fuck animal crossing sounds fun,0,fuck fun
2023-01-28 23:44:43,esfandtv ,kaboom_info,PogU,0,PogU
2023-01-28 23:44:52,esfandtv ,joongi_,"I still find funny ""Electric boogaloo"" and idk why kekw",0,ink
2023-01-28 23:44:54,esfandtv ,kaboom_info,Stream Friend LULW,0,friend LULW
2023-01-28 23:44:59,esfandtv ,mahangm,@SargeAngel i did Sadge,0,Sadge
2023-01-28 23:45:00,esfandtv ,pilzkman,Sorenvael you can say thank you by buying my onlyfans,0,thank
2023-01-28 23:45:01,esfandtv ,nicholasw458,Man animal crossing sure has changed,0,sure ha
2023-01-28 23:45:09,esfandtv ,julian_______,respond to your steam friend esfand 4Weird,0,friend
2023-01-28 23:45:16,esfandtv ,staypuff,D: language,0,D:
2023-01-28 23:45:17,esfandtv ,joongi_,@BogusButt Backwards LUL,0,LUL
2023-01-28 23:45:24,esfandtv ,snatchsneeze,L O L,0,i
2023-01-28 23:45:25,esfandtv ,shuggarly,the noises WutFace,0,WutFace
2023-01-28 23:45:31,esfandtv ,thegummibearmassacre,LULW,0,LULW
2023-01-28 23:45:57,esfandtv ,fozenoh,I like hentai the prequel more WeirdChamp,0,like
2023-01-28 23:46:04,esfandtv ,sorenvael,@pilzkman lol,0,lol
2023-01-28 23:46:16,esfandtv ,snatchsneeze,yea the first one was overrated not enough they all had flat bread BOOBA,0,BOOBA
2023-01-28 23:46:16,esfandtv ,bryan_505,RalpherZ :cloud_with_lightning:,0,:cloud_with_lightning:
2023-01-28 23:46:17,esfandtv ,joongi_,xddflippingonxddentge Have you ever think about commiting terrible crimes against humanity?,0,commit crime
