Date,Channel,Username,Message,Tag_owner
2023-01-28 23:58:37,denims ,pkpokeman,chatter got lucky or doesnt talk to people,0
2023-01-28 23:58:37,denims ,grzlyp1,i got to chill,0
2023-01-28 23:58:40,denims ,anevilmario,Prove it Denbo call me the c word from 1 Italian to another KEKW,0
2023-01-28 23:58:40,denims ,guadaloopz,NO JOKES NOPERS,0
2023-01-28 23:58:40,denims ,obrigaah,D,0
2023-01-28 23:58:40,denims ,149matt,barbKEK,0
2023-01-28 23:58:41,denims ,rydahryot,@NavAK4Seven stop @ing my streamer you fu***** degenerate,0
2023-01-28 23:58:42,denims ,rock_licker_boi,SO MEAN OMG,0
2023-01-28 23:58:42,denims ,xenaul,"I heard the North America is planning to change the Census to classsify MENA people as ""non-white""",0
2023-01-28 23:58:43,denims ,saxypandabear,D:,0
2023-01-28 23:58:44,denims ,juxsdo,Stinky rights,0
2023-01-28 23:58:44,denims ,aquastoakes,you smelled like SubWay,0
2023-01-28 23:58:45,denims ,shifty_cat,D:,0
2023-01-28 23:58:45,denims ,obrigaah,D jokes?,0
2023-01-28 23:58:46,denims ,bradabing,please dont joke about smelly. i am smelly and opressed Kappa,0
2023-01-28 23:58:47,denims ,bigmano23,bruce was talking about destiny a youtube streamer and racist viewers @Denims,0
2023-01-28 23:58:47,denims ,mwalter98,"I never experience racism in us. never been there and I’m white, but still…",0
2023-01-28 23:58:48,denims ,loosereign,have to leave your house bud,0
2023-01-28 23:58:48,denims ,jeemstate,"NavAK4Seven sometimes when some people are soooo ugly, they don't even want to be in their vicinity for racism",0
2023-01-28 23:58:48,denims ,oiled_pebbles,NOPERS too far,0
2023-01-28 23:58:49,denims ,nightbot,EZ :ping_pong: ppOverheat :ping_pong: POGGERS,0
2023-01-28 23:58:49,denims ,greshark,@AnythingTemporary OMEGALUL,0
2023-01-28 23:58:50,denims ,lockmeowt,you smell like Burger King Whopper,0
2023-01-28 23:58:51,denims ,suavesentinel,GRUG what you call that chatter,0
2023-01-28 23:58:53,denims ,jiff_d,@bshap349 HOLY TOOBASED KEKSlay,0
2023-01-28 23:58:55,denims ,choirboii,D: S word,0
2023-01-28 23:58:58,denims ,d00dlebirb,@Xenaul YEP that's true!,0
2023-01-28 23:58:58,denims ,obrigaah,@Xenaul YEP we coverd that,0
2023-01-28 23:58:58,denims ,funksupreme,I'm a stinky little gremlin 3,0
2023-01-28 23:58:58,denims ,navak4seven,My family has never been oppressed nor my brown friends.It's all made up BS,0
2023-01-28 23:58:58,denims ,definitelynotdusto,"YIKES ""it never happened to me so i spend 90% of my time defending oppressors, i love the taste of boots too""",0
2023-01-28 23:58:59,denims ,noot_ropic,@pkpokeman or just straight is too dumb to recognize it,0
2023-01-28 23:58:59,denims ,bluepumkin,"UH OH, denim's joke Kappa",0
2023-01-28 23:58:59,denims ,dirtymerlin,Probably true tho,0
2023-01-28 23:59:00,denims ,kxo72,@NavAK4Seven maybe it did. maybe you're lying. you're fucking middle eastern and prolly muslim living in America. you're telling me not 1 situation you experienced even a little racism?,0
2023-01-28 23:59:00,denims ,r3voked,Just because I dont shower doesnt mean im stinky Madge,0
2023-01-28 23:59:01,denims ,thesparrow_gray,Also could have not even noticed,0
2023-01-28 23:59:02,denims ,jisoodreamcatcher,ReeferSad anyways,0
2023-01-28 23:59:03,denims ,obrigaah,Jammies,0
2023-01-28 23:59:04,denims ,rydahryot,@NavAK4Seven FUCK OFF|,0
2023-01-28 23:59:04,denims ,theseductivebruja,LETSGO,0
2023-01-28 23:59:08,denims ,mewtwo_appeared,POG,0
2023-01-28 23:59:09,denims ,yungwarlock,me YEP,0
2023-01-28 23:59:10,denims ,d00dlebirb,pcrowYay,0
2023-01-28 23:59:10,denims ,pdxdash,@NavAK4Seven K O O K,0
2023-01-28 23:59:12,denims ,kxo72,POG,0
2023-01-28 23:59:13,denims ,obliviousblackman,LETSGO,0
2023-01-28 23:59:14,denims ,hasanshrtdealer,African American Denims,0
2023-01-28 23:59:20,denims ,bradabing,did u see the bruce clip in that article? @Denims its a bruce W,0
2023-01-28 23:59:21,denims ,obliviousblackman,KEKL,0
2023-01-28 23:59:22,denims ,pkpokeman,@pkpokeman that is also very possible @ clandace owens,0
2023-01-28 23:59:22,denims ,tm_stn,I am a stinky person and my identity is not your punchline,0
2023-01-28 23:59:23,denims ,vyxzenlyxzen,@navak4seven take a shower and go outside dnmWeirdge,0
2023-01-28 23:59:26,denims ,hasan_lurker,PepeLa you can,0
2023-01-28 23:59:26,denims ,obrigaah,monkaHmm,0
2023-01-28 23:59:27,denims ,arxos0012,PepeLa why not?,0
2023-01-28 23:59:27,denims ,navak4seven,"i'm not Muslim, I left Islam. Guess what? Nobody cared. Couldn't do that in the ME or i'd be killed.",0
2023-01-28 23:59:27,denims ,fiiiilth,PepeLa,0
2023-01-28 23:59:29,denims ,guadaloopz,"It used to be annoying before being a white mexican, i couldnt check latino and white together Madge",0
2023-01-28 23:59:30,denims ,gotham____,HYPERPOGGER new race just dropped,0
2023-01-28 23:59:30,denims ,veggietableh,@NavAK4Seven all of it is made up BS? OMEGADANCE because of your single anecdote about you and your friends family? If we asked your friends would they agree?,0
2023-01-28 23:59:30,denims ,47crucial,race is so stupid,0
2023-01-28 23:59:32,denims ,saxypandabear,Hmm,0
2023-01-28 23:59:32,denims ,obrigaah,monkaHmm why not,0
2023-01-28 23:59:32,denims ,chrig666,lolol,0
2023-01-28 23:59:33,denims ,dean021,middle eastern is just white too,0
2023-01-28 23:59:33,denims ,lilijil,@jamesdm :loudly_crying_face::loudly_crying_face: good luck controlling chat. i was just gonna poke at that chatter at most I hate when mfs try to debate,0
2023-01-28 23:59:34,denims ,afroblaxicano,"you're telling me White, Black, Asian, Native American, and Pacific Islander doesn't cover the whole world? Hmm",0
2023-01-28 23:59:35,denims ,fydro56,@navak4seven doesn't change the fact that millions if people do experience it,0
2023-01-28 23:59:37,denims ,mattygyptian,im egyptian and white on the census :(,0
2023-01-28 23:59:37,denims ,aquastoakes,Woah @denims I can be Menen!!! wooooooah,0
2023-01-28 23:59:37,denims ,spacedkev,"not fun when you're hispanic and have to check off ""white"" aslo",0
2023-01-28 23:59:37,denims ,humansupriyo,Racism is made up @navak4seven  DID YOU JUST SAY THAT MF WHATTTTY,0
2023-01-28 23:59:38,denims ,warnikorn,How do Egyptyans pass as?,0
2023-01-28 23:59:40,denims ,ira_q_bella,PepeLa,0
2023-01-28 23:59:40,denims ,nemonal,guess I'll die,0
2023-01-28 23:59:40,denims ,oiled_pebbles,OMEGALUL,0
2023-01-28 23:59:42,denims ,scare_crow_n,@NavAK4Seven Okay? And?,0
2023-01-28 23:59:43,denims ,thesparrow_gray,Nah you get the pass hasL,0
2023-01-28 23:59:43,denims ,rock_licker_boi,WTF LOL,0
2023-01-28 23:59:43,denims ,thelonelystoner90,It so hard for mexicans cause we are literally mixed with everything,0
2023-01-28 23:59:44,denims ,funksupreme,YEP that's how that goes,0
2023-01-28 23:59:47,denims ,shadadams,Yes thats me I’m “other”,0
2023-01-28 23:59:48,denims ,mr_bjtches,welp,0
2023-01-28 23:59:48,denims ,definitelynotdusto,"When I worked at an Airport in Texas TSA made us watch a video about ""Reporting Suspicious Activity"" and it was just b-rolls of muslim ppl LUL",0
2023-01-28 23:59:48,denims ,fistfulofchex,No Italian?  Guess I'm white KEKL ItalianHands,0
2023-01-28 23:59:48,denims ,xenaul,Is Israel considered MENA?,0
2023-01-28 23:59:48,denims ,imbaland,you have to cross which race oyu are in the US?!,0
2023-01-28 23:59:49,denims ,navak4seven,"I can leave religion in America, can't in the ME. So who is oppressed?????",0
2023-01-28 23:59:50,denims ,thetonebox,you can check African American i bequeath it to you,0
2023-01-28 23:59:50,denims ,selenemalis,the concept of race the way the USA does it is so fucking weird,0
2023-01-28 23:59:51,denims ,satchmobronson,@AfroBlaxicano lmao,0
2023-01-28 23:59:52,denims ,herotoxiko,block that whisper you wer just sent chatter pals,0
2023-01-28 23:59:53,denims ,socal_badfish,prefer not to answer,0
2023-01-28 23:59:55,denims ,chrig666,@spacedkev i dont check off white on any fucking form idgaf,0
2023-01-28 23:59:56,denims ,dotgobbler,CoolStoryBob  titanium hwite,0
2023-01-28 23:59:56,denims ,jeemstate,NavAK4Seven go back to the middle east now that you've dropped islam please.,0
2023-01-28 23:59:57,denims ,thandrea_20,"Congrats on coming out as white Denims, you're so brave FeelsStrongMan",0
2023-01-28 23:59:57,denims ,joryuken,my apologies for my past  behavior,0
2023-01-28 23:59:57,denims ,fireflowergoddess,It's funny cuz ppl of color that are lucky enough not to experience instances of obvious prejudice are still effected in their opportunities etc by the overall system of racism in this country,0
2023-01-28 23:59:58,denims ,astromias,LMAOOOOO,0
2023-01-28 23:59:59,denims ,shabazz0047,I knew it lol,0
2023-01-29 00:00:00,denims ,pinkuidol,that song is so good,0
2023-01-29 00:00:00,denims ,lilbrownied,OMEGALUL !!!!!!!!,0
2023-01-29 00:00:00,denims ,fellini_fiend,KEKW,0
2023-01-29 00:00:00,denims ,pauliwhirl3,KEKW,0
2023-01-29 00:00:00,denims ,xcrimsonwolfx,KEKL,0
2023-01-29 00:00:01,denims ,bagelsandloadedlox,KEKW,0
2023-01-29 00:00:01,denims ,nerdwiththebeanie,KEKL,0
2023-01-29 00:00:01,denims ,bradabing,HAHAH i love it,0
2023-01-29 00:00:01,denims ,ihave12cats,GIGACHAD,0
2023-01-29 00:00:02,denims ,gotham____,OMEGALUL,0
2023-01-29 00:00:03,denims ,mattygyptian,i love this vid so much,0
2023-01-29 00:00:03,denims ,trianglenine,KEKL,0
2023-01-29 00:00:03,denims ,fiiiilth,KEKW,0
2023-01-29 00:00:04,denims ,obliviousblackman,LETSGO,0
2023-01-29 00:00:05,denims ,lockmeowt,yikes,0
2023-01-29 00:00:06,denims ,goldrubyproduction,hasPOGGIES hasPOGGIES hasPOGGIES hasPOGGIES hasPOGGIES hasPOGGIES hasPOGGIES hasPOGGIES hasPOGGIES hasPOGGIES,0
2023-01-29 00:00:06,denims ,jiff_d,GIGALEK,0
2023-01-29 00:00:06,denims ,d00dlebirb,letsgo,0
2023-01-29 00:00:08,denims ,meinekemanr6,GIGACHAD,0
2023-01-29 00:00:08,denims ,overshotlyric,GIGACHAD,0
2023-01-29 00:00:08,denims ,thandrea_20,OMEGADANCE,0
2023-01-29 00:00:09,denims ,myheadphoneadapterbroke,DAMN,0
2023-01-29 00:00:09,denims ,arjunlive123,asian?,0
2023-01-29 00:00:09,denims ,veggietableh,@NavAK4Seven Keep licking the boot of white supremacy that destroyed your home country and now you're simpin' for your destroyers - cuck mentality hasBoot,0
2023-01-29 00:00:09,denims ,nintenchrisx2,bdeoLilN,0
2023-01-29 00:00:09,denims ,pinkuidol,period,0
2023-01-29 00:00:09,denims ,definitelynotdusto,KEKL KEKL KEKL KEKL,0
2023-01-29 00:00:09,denims ,d00dlebirb,LETSGO,0
2023-01-29 00:00:09,denims ,engrey,KEKW,0
2023-01-29 00:00:10,denims ,47crucial,KEKW,0
2023-01-29 00:00:11,denims ,reuubs,OMEGADANCE holy TOOBASED,0
2023-01-29 00:00:11,denims ,tinyobserver00,O.o,0
2023-01-29 00:00:11,denims ,stinkstankstunk,ballsLul,0
2023-01-29 00:00:12,denims ,d00dlebirb,GIGACHAD,0
2023-01-29 00:00:13,denims ,oiled_pebbles,LETSGO,0
2023-01-29 00:00:13,denims ,yossaarian,TOOBASED,0
2023-01-29 00:00:14,denims ,octminer,GIGACHAD,0
2023-01-29 00:00:15,denims ,fellini_fiend,dude I got a ton of respect for Bruce sheeesh,0
2023-01-29 00:00:15,denims ,iandjcooper,TOOBASED,0
2023-01-29 00:00:15,denims ,jamesdm,denims is white until the next census DANKIES,0
2023-01-29 00:00:16,denims ,satchmobronson,BLOCKEDT,0
2023-01-29 00:00:17,denims ,elaanayo,hello is this replacement daycare? :),0
2023-01-29 00:00:17,denims ,nightbot,Hi cute chatter widepeepoHappy,0
2023-01-29 00:00:18,denims ,nfgayle,BLOCK-EDTTT,0
2023-01-29 00:00:18,denims ,blkobsidiannn,KEKW yooooo,0
2023-01-29 00:00:18,denims ,kxo72,@NavAK4Seven you're telling me people didn't suspect you were though. as they do with people from that part of the world and beyond?,0
2023-01-29 00:00:19,denims ,jovialstoic,a hard T,0
2023-01-29 00:00:19,denims ,lilbrownied,BLOCKT,0
2023-01-29 00:00:19,denims ,socal_badfish,love Bruce cause i dislike Miz,0
2023-01-29 00:00:20,denims ,navak4seven,"''go back to the middle east'' = ''go back to Africa'', you racist as hell boy.",0
2023-01-29 00:00:20,denims ,socialismiswhennofun,blockt,0
2023-01-29 00:00:20,denims ,xcrimsonwolfx,GIGACHAD,0
2023-01-29 00:00:21,denims ,obrigaah,TOOBASED,0
2023-01-29 00:00:21,denims ,stale_muffinz,EZ Clap,0
2023-01-29 00:00:22,denims ,shifty_cat,NOPERS BLOCKEDT,0
2023-01-29 00:00:22,denims ,nightbot,EZ :ping_pong: ppOverheat :ping_pong: POGGERS,0
2023-01-29 00:00:22,denims ,oiled_pebbles,THIS IS SO FUNNY POP OFF KING CMONNNN LETSGO,0
2023-01-29 00:00:23,denims ,guadaloopz,MIZKIF DESERVES IT,0
2023-01-29 00:00:24,denims ,trianglenine,BLOCKEDT,0
2023-01-29 00:00:24,denims ,whykillbeep,@thelonelystoner90 wym bro they got a special category just for us KEKW,0
2023-01-29 00:00:26,denims ,mattygyptian,BLOCKTTTT,0
2023-01-29 00:00:27,denims ,bryguy5,blokt,0
2023-01-29 00:00:27,denims ,gotham____,KEKW,0
2023-01-29 00:00:27,denims ,lockmeowt,hasPray,0
2023-01-29 00:00:27,denims ,hasanshrtdealer,@NavAK4Seven can you recite a surah to prove it,0
2023-01-29 00:00:27,denims ,pkpokeman,I love Bruce he is so fucking funny and straight forward,0
2023-01-29 00:00:27,denims ,nightbot,"If you want to come to the REAL CHAT that shows up on the stream come on over to the website, https//www.denims.tv/live for some fun times and memes FeelsBirthdayMan",0
2023-01-29 00:00:27,denims ,saxypandabear,Bruce is fucking COOKING HOLY,0
2023-01-29 00:00:28,denims ,definitelynotdusto,PeriodT,0
2023-01-29 00:00:28,denims ,rock_licker_boi,BLOKT,0
2023-01-29 00:00:31,denims ,adan_oki,blockedT.,0
2023-01-29 00:00:31,denims ,fellini_fiend,blockt gremlo1Slay,0
2023-01-29 00:00:31,denims ,tankspacer,blockT,0
2023-01-29 00:00:32,denims ,d00dlebirb,BLOCKEDT TOOBASED,0
2023-01-29 00:00:34,denims ,xcrimsonwolfx,BLOCKDT,0
2023-01-29 00:00:35,denims ,blkobsidiannn,GIGACHAD,0
2023-01-29 00:00:35,denims ,gwenefarious,BlockT,0
2023-01-29 00:00:36,denims ,meinekemanr6,PERIODT :nail_polish:,0
2023-01-29 00:00:37,denims ,buttthread,blokt KEKW,0
2023-01-29 00:00:37,denims ,jiff_d,LETHIMCOOK,0
2023-01-29 00:00:38,denims ,jeemstate,NavAK4Seven cool I'm racist af go back,0
2023-01-29 00:00:38,denims ,dirtymerlin,KEKL,0
2023-01-29 00:00:39,denims ,suburbanerrorist_,YEP,0
2023-01-29 00:00:39,denims ,kxo72,BLOCKEDT,0
2023-01-29 00:00:39,denims ,billydenim,SHIIIIIIIIIIIIIIIIIIIIIIIIIT,0
2023-01-29 00:00:40,denims ,anxiousdumpling,BLOCKT.,0
2023-01-29 00:00:40,denims ,dean021,"@fireflowergoddess I feel like it's more of wanting to think you're in the in group just because your not black, so you don't notice prejudice when it does actually happen",0
2023-01-29 00:00:41,denims ,jovialstoic,KEKL,0
2023-01-29 00:00:41,denims ,ihave12cats,YEP  HE SPITTIN,0
2023-01-29 00:00:41,denims ,arjunlive123,Couldn't you technically select asian tho?,0
2023-01-29 00:00:42,denims ,definitelynotdusto,:hundred_points: :hundred_points:,0
2023-01-29 00:00:42,denims ,anevilmario,@denims you eat raw garlic who ya calling stinky KEKW,0
2023-01-29 00:00:45,denims ,thehappyparadox,TOOBASED,0
2023-01-29 00:00:45,denims ,whykillbeep,BLOKT,0
2023-01-29 00:00:46,denims ,fellini_fiend,periodt,0
2023-01-29 00:00:47,denims ,buttthread,BLOCKEDT,0
2023-01-29 00:00:47,denims ,mr_duko,TTS saying the N word will forever catch me off guard OMEGALUL,0
2023-01-29 00:00:48,denims ,vyxzenlyxzen,blockt kidnotNODDERS,0
2023-01-29 00:00:48,denims ,definitelynotdusto,you should have for damn sure,0
2023-01-29 00:00:49,denims ,loosereign,gd,0
2023-01-29 00:00:49,denims ,stale_muffinz,he hit him witha b ass EZ,0
2023-01-29 00:00:52,denims ,scare_crow_n,The crazy thing is people are literally defending Mizkif over Bruce and you know it's from a perspective of white fragility when Miz literally covered up a sexual assault,0
2023-01-29 00:00:52,denims ,kreoss_v2,blockedt RIPBOZO,0
2023-01-29 00:00:53,denims ,carlosss_estevez,Didn’t he make up with mizkif after this?,0
2023-01-29 00:00:53,denims ,shaken_bake,W,0
2023-01-29 00:00:56,denims ,jamesdm,TOOBASED,0
2023-01-29 00:00:56,denims ,lilbrownied,TOOBASED,0
2023-01-29 00:00:57,denims ,rydahryot,based,0
2023-01-29 00:00:57,denims ,bigmilk13,big W,0
2023-01-29 00:00:57,denims ,nfgayle,YUP FUCK MIZKIFF,0
2023-01-29 00:00:59,denims ,mattygyptian,TOOBASED,0
2023-01-29 00:01:00,denims ,chilli_bambilli,cooksuXeek yikes,0
2023-01-29 00:01:00,denims ,spacedkev,"@spacedkev true story, my teacher check it off on a form FOR ME back in hs. fucked up",0
2023-01-29 00:01:00,denims ,d00dlebirb,KING TOOBASED,0
2023-01-29 00:01:01,denims ,rydahryot,i always knew it,0
2023-01-29 00:01:01,denims ,bradabing,"@Denims this is a legitimate question , but is it weird i feel happy when black people call white people the n word?",0
2023-01-29 00:01:02,denims ,billydenim,BLOCCKKEDTT,0
2023-01-29 00:01:02,denims ,trianglenine,PERIODT,0
2023-01-29 00:01:03,denims ,razatanx7,Let’s go,0
2023-01-29 00:01:03,denims ,humansupriyo,TOOBASED,0
2023-01-29 00:01:03,denims ,veggietableh,@NavAK4Seven KEKW No one said you should go back - stop crying,0
2023-01-29 00:01:04,denims ,jamesdm,miz is weird as fuck NODDERS,0
2023-01-29 00:01:05,denims ,ihave12cats,YEP mizkif is weird,0
2023-01-29 00:01:05,denims ,dzeikktboss,I feel strong two face energy from bruce ngl,0
2023-01-29 00:01:07,denims ,navak4seven,He told me to go back to the middle east..... how the fk is that not racist.,0
2023-01-29 00:01:07,denims ,satchmobronson,@Scare_Crow_N THIS,0
2023-01-29 00:01:07,denims ,nfgayle,FUCK MIZKIFFFFFFF,0
2023-01-29 00:01:07,denims ,mattygyptian,Kapp no drama,0
2023-01-29 00:01:07,denims ,blkobsidiannn,TOOBASED,0
2023-01-29 00:01:07,denims ,loosereign,he is a little freak.,0
2023-01-29 00:01:07,denims ,kayazkollektiv,E’erboddy,0
2023-01-29 00:01:09,denims ,definitelynotdusto,Clap,0
2023-01-29 00:01:09,denims ,gotham____,OMEGADANCE no drama tho,0
2023-01-29 00:01:11,denims ,jiff_d,@mr_duko he not real so he gets a pass KEKW,0
2023-01-29 00:01:11,denims ,mewtwo_appeared,that hard tea froganBOBA,0
2023-01-29 00:01:11,denims ,hasan_lurker,mizkif weird? I don't believe it Kapp,0
2023-01-29 00:01:12,denims ,starsyth,"""No Drama"" drops a bomb",0
2023-01-29 00:01:12,denims ,astromias,FREE DEO,0
2023-01-29 00:01:13,denims ,bagelsandloadedlox,TOOBASED,0
2023-01-29 00:01:15,denims ,lilbrownied,Prayge,0
2023-01-29 00:01:15,denims ,gatoradez3ro,Mizkif is a weirdo?? WHAAAT,0
2023-01-29 00:01:16,denims ,pkpokeman,why would someone leave OTK Clueless,0
2023-01-29 00:01:16,denims ,pipplupturt,TOOBASED LETHIMCOOK,0
2023-01-29 00:01:17,denims ,voodoo_in_witchspace,gettin called weird af by a guy with a joker poster and still comin out lookin worse KEKW,0
2023-01-29 00:01:18,denims ,fiiiilth,FREE DEO,0
2023-01-29 00:01:19,denims ,nightbot,"ACTION RPGPhatLoot There's a wealth of vods, takes and highlights in my Youtube channel! Check out https://www.youtube.com/denimstv",0
2023-01-29 00:01:20,denims ,destroyerking20,He should stay perma banned tbh,0
2023-01-29 00:01:22,denims ,jamesdm,"@NavAK4Seven, who said that?",0
2023-01-29 00:01:24,denims ,saxypandabear,Mizkif is something Weirdge,0
2023-01-29 00:01:24,denims ,fitteasalesrep,I feel so out of the loop,0
2023-01-29 00:01:25,denims ,thehappyparadox,hasRight TOOBASED hasLeft,0
2023-01-29 00:01:26,denims ,chrig666,@NavAK4Seven relax bro go outside take a deep breath,0
2023-01-29 00:01:26,denims ,kxo72,NOPE,0
2023-01-29 00:01:26,denims ,funksupreme,I fucking hope he gets unbanned NOOO,0
2023-01-29 00:01:26,denims ,navak4seven,@denims your own viewers are telling me to go back to the ME. Is that racist or not?,0
2023-01-29 00:01:27,denims ,ib_biali,nooooooo,0
2023-01-29 00:01:28,denims ,shaken_bake,teh most valid,0
2023-01-29 00:01:30,denims ,gwenefarious,NO,0
2023-01-29 00:01:31,denims ,suburbanerrorist_,IDK tbh,0
2023-01-29 00:01:31,denims ,bigmano23,do you not relize he ban evaded,0
2023-01-29 00:01:31,denims ,ihave12cats,NOPERS,0
2023-01-29 00:01:31,denims ,corn_on_the_0rb0,Bro wtf has OTK done that's good KEKW,0
2023-01-29 00:01:31,denims ,pauliwhirl3,NOPERS not wrong,0
2023-01-29 00:01:31,denims ,nightbot,EZ ping_pong ppOverheat ping_pong POGGERS,0
2023-01-29 00:01:31,denims ,kxo72,BASED,0
2023-01-29 00:01:32,denims ,nfgayle,Not wrong at all.,0
2023-01-29 00:01:32,denims ,blkobsidiannn,nooo,0
2023-01-29 00:01:34,denims ,nerdwiththebeanie,nah not wrong,0
2023-01-29 00:01:35,denims ,razatanx7,NOPE,0
2023-01-29 00:01:35,denims ,encephalopathy_,i can see a 1 week ban for brucey,0
2023-01-29 00:01:35,denims ,mattygyptian,@destroyerking20 why?,0
2023-01-29 00:01:36,denims ,hasanshrtdealer,not a great time when dividing from the org for him to get banned.,0
2023-01-29 00:01:37,denims ,afroaltruism,"If not, honestly that youtube stack is gunna be nice",0
2023-01-29 00:01:38,denims ,definitelynotdusto,Its a beautiful rage quit. I respect tf out of it,0
2023-01-29 00:01:40,denims ,anxiousdumpling,not wrong,0
2023-01-29 00:01:40,denims ,domiinicus,not wrong.   he was wronged,0
2023-01-29 00:01:40,denims ,thandrea_20,HYPERNODDERS,0
2023-01-29 00:01:40,denims ,jovialstoic,he's not wrong - Miz has always been creepy as fck,0
2023-01-29 00:01:40,denims ,goldrubyproduction,FREE MY MAN BRUCE,0
2023-01-29 00:01:41,denims ,starbuckswitch,TO,0
2023-01-29 00:01:41,denims ,archreaper7,he was banned for ban evasion though...,0
2023-01-29 00:01:41,denims ,notanashmain_,nah TOOBASED,0
2023-01-29 00:01:42,denims ,pkpokeman,"@BigManO23 who cares, talking about the substance",0
2023-01-29 00:01:42,denims ,obliviousblackman,@NavAK4Seven i did not tell you to do that,0
2023-01-29 00:01:43,denims ,carlosss_estevez,Mizkif sucks,0
2023-01-29 00:01:44,denims ,starywars,GRUG good,0
2023-01-29 00:01:45,denims ,navak4seven,he said ''u left islam now go back to the ME' basically saying i should be KILLED,0
2023-01-29 00:01:47,denims ,starbuckswitch,TOOBASED,0
2023-01-29 00:01:47,denims ,satchmobronson,"@NavAK4Seven she's not gonna read your chats, go get attention somewhere else",0
2023-01-29 00:01:48,denims ,rydahryot,we need to sue twitch,0
2023-01-29 00:01:50,denims ,blissfuldan,Bruh can keep this energy up indefinitely actually FUCK mizkif and his goofy ass,0
2023-01-29 00:01:50,denims ,starbuckswitch,YEP,0
2023-01-29 00:01:51,denims ,thehappyparadox,Isn't miz staring at a wall for like some hours today or something KEKW,0
2023-01-29 00:01:53,denims ,kxo72,also Andrew Tate can go on people's streams on this site,0
2023-01-29 00:01:54,denims ,vyxzenlyxzen,@navak4seven stop being such a fucking victim,0
2023-01-29 00:01:55,denims ,rydahryot,they think they are untouchable,0
2023-01-29 00:01:55,denims ,lockmeowt,"twitch ridin mizkif, who is that?",0
2023-01-29 00:01:55,denims ,saxypandabear,Who are these weird racist chatters??,0
2023-01-29 00:01:56,denims ,myheadphoneadapterbroke,@NavAK4Seven you've experienced racism in america now!!!! congrats!!,0
2023-01-29 00:01:59,denims ,obliviousblackman,@NavAK4Seven i never said that,0
2023-01-29 00:01:59,denims ,destroyerking20,@destroyerking20 He complains too much,0
2023-01-29 00:02:00,denims ,dzeikktboss,He could have told the rasict off without being rasict himself,0
2023-01-29 00:02:02,denims ,hasan_lurker,PepeLa,0
2023-01-29 00:02:02,denims ,starsyth,Do we know what Miskif said to trigger this?,0
2023-01-29 00:02:03,denims ,kamptotic,saltines,0
2023-01-29 00:02:03,denims ,juxsdo,new twitch drama always seems to make mizkif looks worse and worse,0
2023-01-29 00:02:04,denims ,elaanayo,PepeLa,0
2023-01-29 00:02:05,denims ,veggietableh,@NavAK4Seven what viewer told you to go back? I told you that you're simping for the empire that destroyed your families nation of origin OMEGADANCE,0
2023-01-29 00:02:06,denims ,xsunnyd,C,0
2023-01-29 00:02:06,denims ,encephalopathy_,PepeLa,0
2023-01-29 00:02:06,denims ,rock_licker_boi,LOL,0
2023-01-29 00:02:07,denims ,whykillbeep,say it PogO,0
2023-01-29 00:02:07,denims ,voodoo_in_witchspace,say it Starege,0
2023-01-29 00:02:07,denims ,selenemalis,gringos !!,0
2023-01-29 00:02:07,denims ,fiiiilth,you need the pass,0
2023-01-29 00:02:08,denims ,obrigaah,PepeLa,0
2023-01-29 00:02:09,denims ,gotham____,PepeLa,0
2023-01-29 00:02:09,denims ,bagelsandloadedlox,PepeLa C,0
2023-01-29 00:02:09,denims ,dieatcola,she was about to say it PepeLa,0
2023-01-29 00:02:10,denims ,salemgraves56,PepeLa,0
2023-01-29 00:02:11,denims ,meinekemanr6,PepeLa C,0
2023-01-29 00:02:11,denims ,pipplupturt,PepeLa,0
2023-01-29 00:02:11,denims ,jossiem21,PepeLa,0
2023-01-29 00:02:12,denims ,humansupriyo,PepeLa,0
2023-01-29 00:02:12,denims ,jeemstate,widepeepoSad NavAK4Seven,0
2023-01-29 00:02:13,denims ,thesparrow_gray,Weird otk hasn’t committed about their probation member going after a member leaving the org,0
2023-01-29 00:02:13,denims ,suburbanerrorist_,PepeLa,0
2023-01-29 00:02:14,denims ,mr_bjtches,bloritz,0
2023-01-29 00:02:14,denims ,shifty_cat,monkaW C,0
2023-01-29 00:02:14,denims ,bidens_proctologist,PepeLa C,0
2023-01-29 00:02:15,denims ,kamptotic,f these crutons!!!!,0
2023-01-29 00:02:15,denims ,subtlefraudulence,He got mass reported by LSF and Lestiny fanboys,0
2023-01-29 00:02:16,denims ,vyxzenlyxzen,PepeLa C,0
2023-01-29 00:02:16,denims ,rainboweggs1,If only you had the pass,0
2023-01-29 00:02:16,denims ,engrey,PepeLa,0
2023-01-29 00:02:17,denims ,herotoxiko,PepeLa C,0
2023-01-29 00:02:18,denims ,veggietableh,widepeepoSad C,0
2023-01-29 00:02:20,denims ,jackburtonbt,"@NavAK4Seven hey bro, its free not to hit the enter key by the way. or just keep digging",0
2023-01-29 00:02:20,denims ,shaken_bake,just be whyte and have a decent sized following,0
2023-01-29 00:02:21,denims ,loosereign,fuck these cr*ckers (:,0
2023-01-29 00:02:22,denims ,fireflowergoddess,@fireflowergoddess true I don't want to speak for anyone lived experience but that's def part of it in many cases too the desire to belong plus just coping strategies can involve denial and having a perspective that prevents you from seeing when you're being descriminated against,0
2023-01-29 00:02:22,denims ,salemgraves56,"try your luck, you probably pass",0
